company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
cell and gene therapy catapult,2025-10-17 11:30:02,Yes,TCB008,Not specified,oncology,Not specified,Compassionate Use,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,cell and gene therapy technologies,https://uk.linkedin.com/company/cgt-catapult,No,,,No,,,No,,
reneuron group plc,2015-08-10 00:00:00,Yes,CustomEX,Not specified,CNS,Not specified,Preclinical,Yes,"Targeted delivery of RNA, proteins, and small molecule therapeutics",https://www.reneuron.com/,No,,,Yes,"Targeted delivery of RNA, proteins, and small molecule therapeutics",https://www.reneuron.com/,No,,,No,,,No,,,Yes,Targeted delivery of RNA,https://www.reneuron.com/,Yes,"Built on a foundation of proprietary, conditionally immortalised stem cell lines and iPSCs",https://www.reneuron.com/,No,,,No,,,Yes,Developing the next generation of Engineered Exosomes,"https://uk.linkedin.com/company/reneuron#:~:text=ReNeuron%20is%20a%20biotechnology%20company,technologies%20into%20clinically%20meaningful%20solutions."
achilles therapeutics plc,2022-08-21 00:00:00,No,ATL001,Clonal Neoantigens,oncology,other,Phase 1/2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Personalised T cell therapies targeting clonal neoantigens,https://uk.linkedin.com/company/achillestx.com,No,,,No,,,No,,
cefo co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.investkorea.org', po",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,Enzyme,https://www.cefobio.biz/,No,,,No,,,No,,,No,,,Yes,developing stem cell therapy,"https://www.ventureradar.com/organisation/CEFO%20Co_%5Bdot%5D_,%20Ltd/39c010a7-c078-41f2-a857-1562775664d7",No,,,No,,,No,,
oricell therapeutics (shanghai) co ltd,Error: Connection failed - 404 Client Error: Not Found for url: https://www.p,Yes,Ori-C101; OriCAR-017; OriBs-001,"GPC3, Glypican-3; GPRC5D, G-protein coupled receptor family C group 5 member D; PD-L1/4-1BB, Programmed Death-Ligand 1/4-1BB",oncology,other; gpcr; immune checkpoint,Phase 2; Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"CAR-T cells, Bispecific CAR-T, Multi-specific CAR-T",https://www.linkedin.com/company/oricell-therapeutics-co-ltd/,No,,,No,,,No,,
hasumi international research foundation,2025-10-14 00:52:38,No,iNATURE,Neoantigens,oncology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Investigation of Cellular and Humoral Immune Responses to Tumor-Associated Antigens and Survival of Patients with Advanced Cancers Treated with Combined Radiation and Immunotherapy,https://hasumifoundation.org/,No,,,No,,
qilu cell therapy technology co ltd,"Error: Connection failed - HTTPConnectionPool(host='yfswjt.com', port=80): Ma",Yes,MHB-088C,"CD276, B7-H3",oncology,immune checkpoint,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,induced pluripotent stem cells (iPSC)-derived chimeric antigen receptor macrophages (CAR-iMAC) for cancer immunotherapy,https://www.labiotech.eu/trends-news/cellorigin-biotech-and-qilu-pharmaceutical-to-develop-car-imac-cell-therapy/,No,,,No,,,No,,
erciyes university,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,ChAdOx1-S; Ad5-nCoV,"SARS-CoV-2, Severe Acute Respiratory Syndrome Coronavirus 2",infectious diseases,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Bone Marrow Transplant and Stem Cell Therapy Center,https://www.topuniversities.com/universities/erciyes-university,No,,,No,,,No,,
university of california irvine,"Error: Connection failed - HTTPSConnectionPool(host='www.latimes.com', port=4",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of minnesota,Error: Connection failed - 403 Client Error: Forbidden for url: https://hoodl,No,Daporinad; FK866; GMX-1778; ABT-737,"NAMPT, Nicotinamide Phosphoribosyltransferase",oncology,enzyme,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
istanbul university,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Guselkumab; Risankizumab; Mirikizumab; V565; SAR441566; Etrasimod; Zasocitinib; Brepocitinib; Ritlecitinib; VTX958; Tulisokibart; RVT-3101; Duvakitug; ABX464; MBF-118; E6011; AGMB-129; MORF-057; AZD7798,"IL-23/p19 subunit; TNFα, Tumor Necrosis Factor Alpha; S1P1, Sphingosine-1-Phosphate Receptor 1; S1P4, Sphingosine-1-Phosphate Receptor 4; S1P5, Sphingosine-1-Phosphate Receptor 5; TYK2, Tyrosine Kinase 2; JAK1, Janus Kinase 1; TL1A, TNF-like Ligand 1A; MiR-124, MicroRNA-124; PPARγ, Peroxisome Proliferator-Activated Receptor Gamma; CX3CL1, Fractalkine; TGFβRI/ALK5, Transforming Growth Factor Beta Receptor I/Activin Receptor-Like Kinase 5; α4β7, Alpha4 Beta7 Integrin Receptor; CCR9, C-C Motif Chemokine Receptor 9",gastroenterology; inflammatory bowel disease; Crohn's disease,cytokine; cytokine; cytokine; cytokine; cytokine; gpcr; kinases; kinases; kinases; kinases; cytokine; cytokine; cytokine; other; nuclear receptors; cytokine; enzyme; gpcr; gpcr,Phase III; Phase III; Phase III; Phase II; Phase II; Phase II/III; Phase II; Phase II; Phase II; Phase II; Phase IIa; Phase II; Phase IIb; Phase IIb; Phase IIa; Phase II; Phase IIa; Phase II; Phase IIa,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
mahidol university,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of illinois at chicago,"Error: Connection failed - HTTPSConnectionPool(host='www.uillinois.edu', port",No,K102; K110,Not specified,neurology; autoimmune diseases,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of calgary,2025-10-18 12:57:37,No,TREMFYA,"IL-23, Interleukin-23; CD64, Fc-gamma receptor I",immunology; dermatology; rheumatology; gastroenterology,cytokine,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
huazhong university of science & technology,"Error: Connection failed - HTTPSConnectionPool(host='hust.cucas.cn', port=443",No,IBI363; IBI343; Sintilimab; IBI354; IBI130,"PD-1, Programmed Cell Death Protein 1; IL-2α, Interleukin-2 alpha; CLDN18.2, Claudin 18.2; HER2, Human Epidermal Growth Factor Receptor 2; TROP2, Trophoblast Cell Surface Antigen 2",oncology; autoimmune; gastrointestinal cancer; hematologic malignancies,immune checkpoint; cytokine; other; other; other,Phase 3; Phase 1; Phase 1b; Phase 1; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of alabama at birmingham,"Error: Connection failed - HTTPSConnectionPool(host='www.uab.edu', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of southern california,2025-10-03 10:00:00,No,K102; K110,"ERβ, Estrogen Receptor Beta",CNS; neurodegenerative diseases,nuclear receptors,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hubei science and technology department,"Error: Connection failed - HTTPSConnectionPool(host='www.digiedupro.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
osaka university,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,HS-001,Not specified,cardiovascular,Not specified,Phase 1/2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sun yat-sen university,2025-10-14 00:00:00,No,CPXM1; FLT4; INSR; CPZ; PXDN,"CPXM1, Carboxypeptidase X Member 1; FLT4, Fms Related Tyrosine Kinase 4; INSR, Insulin Receptor; CPZ, Carboxypeptidase Z; PXDN, Peroxidasin",ophthalmology,enzyme; kinases; enzyme; enzyme; enzyme,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of montpellier,"Error: Connection failed - HTTPSConnectionPool(host='www.umontpellier.fr', po",No,SPM001,Myddosome complex,immunology; oncology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ludwig-maximilians-university munich,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,bedaquiline; delamanid; pretomanid; rifapentine; moxifloxacin; gatifloxacin,"Disease Name, Tuberculosis",infectious diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of edinburgh ,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Glioblastoma; Colorectal Cancer Liver Metastases; Hepatocellular Carcinoma; Non-Small Cell Lung Carcinoma,oncology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,developed a genetically engineered vaccine against Hepatitis B,https://www.topuniversities.com/universities/university-edinburgh,No,,,No,,
hokkaido university,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Ensitrelvir; S-217622,"3CL protease, SARS-CoV-2 3CL Protease",infectious diseases,enzyme,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
base therapeutics,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,BEAM-201,"CD7, Cluster of Differentiation 7; TRAC, T-cell receptor alpha constant; PDCD1, Programmed Cell Death Protein 1; CD52, Cluster of Differentiation 52",oncology,immune checkpoint,Phase 1/2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,next-generation gene-editing and cell therapies,https://gobi.vc/companies/base-therapeutics-2/,No,,,No,,,Yes,AccuBase® base editing system and in vivo prime-editing platform,https://gobi.vc/companies/base-therapeutics-2/
shenzhen hemogen gene biotechnology co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.globaldata.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai bendao gene technology co ltd,"Error: Connection failed - HTTPConnectionPool(host='www.ennovationvc.com', po",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
axovia therapeutics ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,AXV101,"BBS1, Bardet-Biedl Syndrome 1",rare diseases; ophthalmology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,AAV gene therapies,https://uk.linkedin.com/company/axoviatherapeutics,No,,,No,,,No,,
"wake forest university;national autonomous university of nicaragua;ministry of health, nicaragua",2026-05-17 00:00:00,No,Not specified,Not specified,infectious diseases,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rush university medical center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,developing and testing the effectiveness and safety of new therapies,https://www.linkedin.com/company/rush-university-medical-center,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
netherlands organisation for health research and development,"Error: Connection failed - HTTPSConnectionPool(host='www.glopid-r.org', port=",Yes,Bempegaldesleukin; Tiragolumab; Adavosertib; Teclistamab; Talquetamab; Glofitimab; Magrolimab; Pirtobrutinib; Mosunetuzumab; Zilovertamab Vedotin; Elacestrant; Mirvetuximab Soravtansine; Telisotuzumab Vedotin,"BTK, Bruton Tyrosine Kinase; CD20, Cluster of Differentiation 20; CD3, Cluster of Differentiation 3; ROR1, Receptor Tyrosine Kinase-like Orphan Receptor 1; ESR1, Estrogen Receptor Alpha; Folate Receptor Alpha; c-Met, Mesenchymal-Epithelial Transition Factor",oncology; hematology; breast cancer; ovarian cancer; lung cancer,kinases; immune checkpoint; other; nuclear receptors; other; other; kinases,Phase 3; Phase 3; Phase 2; Approved; Phase 2; Phase 2; Phase 2; Phase 1; Approved; Phase 1; Phase 3; Phase 2; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,new animal-free models,https://www.animalfreeinnovationtpi.nl/partners-tpi/zonmw
oregon health & science university,2025-10-01 15:55:12,Yes,aducanumab; donanemab; lecanemab; gantenerumab; solanezumab,"Amyloid, Amyloid Beta Plaques and Oligomers; Tau, Tau Protein; Inflammation",CNS; neurodegenerative diseases,other,Approved; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,transforming human skin cells into eggs that can be fertilized in the lab,https://www.oregonlive.com/health/2025/10/ohsu-researchers-create-human-eggs-from-skin-cells-pointing-to-new-frontier-in-fertility-treatment.html,No,,,No,,,No,,
university hospitals cleveland medical center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Fenofibrate; AMT-260,"CD40–TRAF2 pathway; p53, Tumor Suppressor Gene; AAV9, Adeno-Associated Virus 9",gastroenterology; oncology; CNS,cytokine; other; other,Phase 1; Phase 1/Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
children''s hospital of philadelphia,2025-10-17 20:00:01,Yes,CDX0239-PBD; DFMO,"ALK, Anaplastic Lymphoma Kinase; MYCN",oncology; pediatric cancers,kinases; other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"personalized gene editing therapy developed in collaboration with Penn Medicine, University of Pennsylvania Health System",https://www.linkedin.com/company/the-childrens-hospital-of-philadelphia,Yes,The hepatitis B vaccine is safe and highly effective,https://www.linkedin.com/company/the-childrens-hospital-of-philadelphia,No,,,No,,
children's hospital of philadelphia,2025-10-17 20:00:01,Yes,RP-A501,"LAMP-2, Lysosome-Associated Membrane Protein-2",rare diseases; cardiovascular,enzyme,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,personalized gene editing therapy developed in collaboration with Penn Medicine,https://www.linkedin.com/company/the-childrens-hospital-of-philadelphia,Yes,The hepatitis B vaccine is safe and highly effective,https://www.linkedin.com/company/the-childrens-hospital-of-philadelphia,No,,,No,,
novartis ag,"Error: Connection failed - HTTPSConnectionPool(host='seekingalpha.com', port=",No,Ianalumab,Not specified,immunology,Not specified,Phase 3,Yes,"Fabhalta (iptacopan) is an oral, Factor B inhibitor",https://www.novartis.com/news/media-releases/novartis-fabhalta-iptacopan-meets-phase-iii-primary-endpoint-slows-kidney-function-decline-patients-iga-nephropathy-igan,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
st. jude children’s research hospital inc,2025-10-16 18:00:24,Yes,Not specified,Not specified,oncology,Not specified,Not specified,Yes,investigating mutations in influenza proteins and their impact on pathogenicity,https://www.linkedin.com/company/st-jude-childrens-research-hospital,No,,,Yes,examining aberrant signaling through cell-surface receptors in cancer progression,https://www.linkedin.com/company/st-jude-childrens-research-hospital,Yes,development of one of the nation’s largest immunotherapy research programs for children with cancer,https://www.cancer.gov/research/infrastructure/cancer-centers/find/stjude,No,,,No,,,No,,,Yes,"application of CAR T-cell therapy in treating childhood acute leukemia, lymphoma and solid tumors",https://www.linkedin.com/company/st-jude-childrens-research-hospital,No,,,No,,,No,,
medical college of wisconsin,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Abemaciclib; Durvalumab; Asciminib; Atezolizumab,"CDK, Cyclin-Dependent Kinase; HER2, Human Epidermal Growth Factor Receptor 2; Not specified; CD19, Cluster of Differentiation 19",oncology; sarcoma; breast cancer; leukemia; hematologic/blood related cancers; thoracic cancers,kinases; immune checkpoint; kinases; immune checkpoint,Phase 2; Phase 3; Phase 2; Phase 2/Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
allovir inc,2025-03-18 20:21:39,Yes,Posoleucel; ALVR106; ALVR109,BK virus; Epstein-Barr virus; Human herpesvirus 6; Adenovirus; Cytomegalovirus; Virus-associated hemorrhagic cystitis; Respiratory syncytial virus; Influenza; Human metapneumovirus; Parainfluenza virus; COVID-19,infectious diseases,other,Phase 2; Failed,No,,,No,,,Yes,"TH103 is a fully humanized, recombinant fusion protein",https://www.globenewswire.com/news-release/2025/03/18/3044996/0/en/Kalaris-Announces-Closing-of-Merger-with-AlloVir.html,No,,,No,,,Yes,"TH103 is a fully humanized, recombinant fusion protein",https://www.globenewswire.com/news-release/2025/03/18/3044996/0/en/Kalaris-Announces-Closing-of-Merger-with-AlloVir.html,No,,,No,,,No,,,No,,,No,,
kalaris therapeutics inc,2025-10-18 14:46:03,Yes,TH103,"VEGF, Vascular Endothelial Growth Factor",retinal diseases; neovascular age-related macular degeneration; diabetic macular edema; retinal vein occlusion,cytokine,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,anti-VEGF agent engineered to potentially provide longer-lasting and increased anti-VEGF activity to treat neovascular and exudative diseases of the retina,https://www.ophthalmologytimes.com/view/kalaris-and-allovir-inc-complete-merger
massachusetts general hospital,2025-10-01 22:05:49,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
beijing you''an hospital,Error: can't compare offset-naive and offset-aware dateti,No,JS207,"PD-1, Programmed Cell Death Protein 1; VEGF, Vascular Endothelial Growth Factor",oncology,immune checkpoint; other,Phase 2/3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sidney kimmel comprehensive cancer center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bristol-myers squibb co,2025-10-18 13:00:01,Yes,iza-bren; BL-B01D1,"EGFR, Epidermal Growth Factor Receptor; HER3, Human Epidermal Growth Factor Receptor 3",oncology,other,Phase 1,Yes,targeted therapies,https://www.linkedin.com/company/bristol-myers-squibb,No,,,No,,,Yes,bispecific antibodies,https://www.linkedin.com/company/bristol-myers-squibb,Yes,ADCs,https://www.linkedin.com/company/bristol-myers-squibb,No,,,No,,,Yes,Unlocking the Promise of Cell Therapy,https://www.linkedin.com/company/bristol-myers-squibb,No,,,Yes,targeted protein degradation,https://www.linkedin.com/company/bristol-myers-squibb,No,,
huaian first people''s hospital,"Error: Connection failed - HTTPSConnectionPool(host='www.sinophi.com', port=4",No,Cadonilimab,"PD-1, Programmed Cell Death Protein-1; CTLA-4, Cytotoxic T Lymphocyte Antigen-4",oncology,immune checkpoint,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
organogenesis holdings inc,2025-10-17 19:36:58,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"regenerative medicine, bio-active wound healing, soft tissue regeneration",https://www.linkedin.com/company/organogenesis
hong kong children''s hospital,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
university of michigan comprehensive cancer center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",Yes,Reqorsa,"ALK, Anaplastic Lymphoma Kinase; TUSC2, Tumor Suppressor Candidate 2",oncology,kinases; other,Preclinical,Yes,nearly 50 cancer drug development projects currently underway,https://www.cancer.gov/research/infrastructure/cancer-centers/find/umichiganccc,No,,,No,,,Yes,inotuzumab ozogamicin is a monoclonal antibody,https://www.rogelcancercenter.org/clinical-trials/find-clinical-trials,Yes,"inotuzumab ozogamicin is a monoclonal antibody, called inotuzumab, linked to a toxic agent called ozogamicin",https://www.rogelcancercenter.org/clinical-trials/find-clinical-trials,No,,,No,,,Yes,Long Term Follow-Up of Patients Exposed to Lentiviral-Based CD19 directed CART Cell Therapy,https://www.rogelcancercenter.org/clinical-trials/find-clinical-trials,No,,,No,,,Yes,Researchers at Rogel Cancer: were the first to identify cancer stem cells in solid tumors,https://www.cancer.gov/research/infrastructure/cancer-centers/find/umichiganccc
roger williams medical center,"Error: Connection failed - HTTPSConnectionPool(host='www.wpri.com', port=443)",No,CARVYKTI; YESCARTA; TECARTUS; KYMRIAH; MM-001; CEA-001; RWMC-IPC 001,"CD38; CEA, Carcinoembryonic Antigen; PSMA, Prostate-Specific Membrane Antigen",oncology; immunology,immune checkpoint; other,Approved; Phase 1; Phase Ib/II,No,,,No,,,No,,,Yes,development of new cancer treatments such as T-Cell immunotherapy,https://www.chartercare.org/locations/rwmc/,No,,,No,,,No,,,Yes,CAR T-cell therapy for the treatment of adult patients with relapsed or refractory multiple myeloma,https://www.chartercare.org/,No,,,No,,,No,,
shenzhen second people''s hospital,"Error: Connection failed - HTTPSConnectionPool(host='med.szu.edu.cn', port=44",No,Not specified,Not specified,oncology,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
uclas jonsson comprehensive cancer center,2025-09-30 20:19:03,Yes,Pembrolizumab; LUT014; JD006,"PD-1, Programmed Cell Death Protein 1; BRAF, B-Raf Proto-Oncogene Serine/Threonine Kinase; CDK4/6, Cyclin-Dependent Kinase 4/6",oncology,immune checkpoint; kinases; kinases,Phase 3; Phase 2; Preclinical,Yes,"Successful targeted cancer therapies such as trastuzumab, imatinib, enzalutamide, and others were developed from basic studies performed in Center laboratories",https://www.cancer.gov/research/infrastructure/cancer-centers/find/uclajonsson,No,,,No,,,Yes,Successful targeted cancer therapies such as trastuzumab,https://www.cancer.gov/research/infrastructure/cancer-centers/find/uclajonsson,Yes,PSMA-targeted radioligand therapy,https://www.linkedin.com/company/jonsson-cancer-center,No,,,No,,,No,,,No,,,No,,,No,,
jinan central hospital,2019-06-10 00:00:00,No,Spesolimab; Sodium Phenylbutyrate; Nitisinone; Emapalumab; Selumetinib; Sirolimus; Octreotide; Dimethyl Fumarate; Lanreotide; Miglustat; Narlumosbat; Sapropterin; Pirfenidone; Naxitamab; Pembrolizumab; Vemurafenib; Trametinib; Riociguat; Luspatercept; Eculizumab; Mepolizumab; Vigabatrin; Risdiplam; Tafamidis; Clobazam,Not specified,rare diseases; oncology; CNS; cardiovascular; metabolic diseases,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
la paz university hospital,"Error: Connection failed - HTTPSConnectionPool(host='www.comunidad.madrid', p",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
wake forest university health sciences,"Error: Connection failed - HTTPSConnectionPool(host='taggs.hhs.gov', port=443",No,GTB-3650; GTB-5550,CD33; B7H3,oncology,immune checkpoint; other,Phase 1; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nkgen biotech inc,2025-10-09 13:39:50,Yes,Troculeucel; SNK01,"Disease Name, Alzheimer’s disease; Disease Name, Neurodegenerative disorders; Disease Name, Cancers",neurology; oncology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"development and commercialization of autologous, allogeneic, and CAR-NK natural killer cell therapeutics",https://www.globenewswire.com/news-release/2025/09/09/3146867/0/en/NKGen-Biotech-Inc-Announces-Completion-of-NKMax-Co-Ltd-Acquisition-Gains-Full-Control-of-Global-Manufacturing-and-Intellectual-Property-Assets.html,No,,,No,,,No,,
recibio inc,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
arcellx inc,2025-10-14 18:10:55,No,CART-ddBCMA; anito-cel; ACLX-001; ACLX-002,"BCMA, B-cell Maturation Antigen",oncology,immune checkpoint,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"cell therapy, CAR-T, anitocabtagene autoleucel (anito-cel)",https://www.linkedin.com/company/arcellx,No,,,No,,,No,,
san gerardo hospital,2020-04-20 00:00:00,No,Remdesivir,"ACE2, Angiotensin-Converting Enzyme 2",infectious diseases,enzyme,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
beth israel deaconess medical center,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai cell therapy group co,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Satri-cel; Zevor-cel; CT071; CT011; CT0590; CT0596; KJ-C2219; KJ-C2320; KJ-C2114; KJ-C2526,"Claudin18.2; BCMA, B-cell Maturation Antigen; GPRC5D; GPC3, Glypican-3; CD19/CD20; CD38; NKG2DL",oncology; hematologic malignancies; solid tumors; autoimmune diseases,other; other; other; other; other; other; other,Marketed; Phase 2; Phase 1; Phase 1; Phase 1; Phase 1; Phase 2; Phase 2; Phase 2; Phase 2,No,,,No,,,No,,,Yes,antibody research,https://www.cmocro.com/company/Shanghai+Cell+Therapy+Group+Co.%2CLtd./index.html,No,,,No,,,No,,,Yes,cellular pharmaceuticals,https://www.cmocro.com/company/Shanghai+Cell+Therapy+Group+Co.%2CLtd./index.html,No,,,No,,,No,,
the cleveland clinic foundation,2025-10-18 15:01:05,No,Lorundrostat; PALA,Aldosterone Synthase; Aspartate Transcarbamoylase,cardiovascular; oncology,enzyme,Phase 3; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neximmune inc,2025-10-15 00:00:00,Yes,NEXI-001; NEXI-002,"Disease Name, Acute Myeloid Leukemia; Disease Name, Multiple Myeloma",oncology,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"NEXI-001, an allogeneic cell therapy",https://stockanalysis.com/quote/otc/NEXI/,No,,,No,,,Yes,"Artificial Immune Modulation, a vivo directly injectable modality platform",https://stockanalysis.com/quote/otc/NEXI/
ann & robert h lurie children’s hospital of chicago,2025-10-17 17:00:34,No,Echo 550,Osteosarcoma,oncology,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Vaccination during pregnancy is critical to protecting #newborns from this dangerous disease.,https://www.linkedin.com/company/ann-and-robert-h-lurie-children's-hospital-of-chicago,No,,,No,,
