company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
agi therapeutics research ltd,2012-01-10 00:00:00,No,Not specified,"p97, AAA-ATPase",infectious diseases,enzyme,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
chengdu kelingyuan pharmaceutical technology co ltd,Error: Connection failed - HTTPSConnectionPool(host='www.tianfulifesciencepar,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
incepta pharmaceuticals ltd,No timestamp found,No,SRP-9003; SRP-9004; SRP-6004; SRP-1001; SRP-1003; SRP-1004; SRP-1002; SRP-6006; SRP-9005; SRP-9006; SRP-9010,Not specified,neuromuscular; CNS; cardiology,Not specified,Preclinical; Clinical; Marketed,Yes,bulk production of Active Pharmaceutical Ingredients (APIs),https://www.linkedin.com/company/incepta-pharmaceuticals-ltd-,No,,,Yes,Insulin and Insulin analogue and biological products,https://www.linkedin.com/company/incepta-pharmaceuticals-ltd-,No,,,No,,,No,,,No,,,No,,,Yes,human vaccine,https://www.linkedin.com/company/incepta-pharmaceuticals-ltd-,No,,,No,,
cephalon inc,"Error: Connection failed - HTTPSConnectionPool(host='ir.tevapharm.com', port=",Yes,ABX1100,"GYS1, Glycogen Synthase 1",rare diseases; metabolic diseases,enzyme,Phase 1,Yes,Cephalon’s extensive library of proprietary compounds provided ample fodder for research.,https://www.encyclopedia.com/books/politics-and-business-magazines/cephalon-inc,No,,,Yes,"Cephalon was developing chemicals to inhibit the action of kinases, a type of protein that causes cell death in Alzheimer’s and Parkinson’s patients.",https://www.encyclopedia.com/books/politics-and-business-magazines/cephalon-inc,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"CEP-701, a compound that had been shown to cause the death of cancer cells by inhibiting the activity of a certain kinase.",https://www.encyclopedia.com/books/politics-and-business-magazines/cephalon-inc,No,,
titan pharmaceuticals inc,2025-07-24 00:00:00,Yes,Omilancor; NIM-1324; NIM-1234,Not specified,immunology; CNS,Not specified,Phase 3; Phase 2-ready,Yes,buprenorphine,https://www.linkedin.com/company/titan-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,ProNeura technology,https://www.linkedin.com/company/titan-pharmaceuticals
beijing jialin pharmaceutical co ltd,2014-09-08 00:00:00,No,CN201; GLP-1 receptor agonists,"PD-1, Programmed Cell Death Protein 1; VEGF, Vascular Endothelial Growth Factor; GLP-1, Glucagon-Like Peptide-1",oncology; metabolic diseases; cardiovascular,immune checkpoint; cytokine; gpcr,Preclinical; Phase 1; Phase 1/2a,Yes,atorvastatin calcium tablets,https://www.asianscientist.com/2014/09/pharma/luye-acquires-jialin-us600-million-2014/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
biodelivery sciences international inc,2025-06-13 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"BDSI's products address serious and debilitating conditions, including chronic pain, acute migraine and opioid-induced constipation.",https://www.globenewswire.com/news-release/2022/02/14/2384238/0/en/Collegium-to-Acquire-BioDelivery-Sciences-in-an-All-Cash-Deal.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shanghai hutchison pharmaceuticals ltd,2025-01-01 00:00:00,No,Elunate; Tazverik; Orpathys; Tagrisso,"MET, Mesenchymal Epithelial Transition Factor; EGFR, Epidermal Growth Factor Receptor",oncology,kinases,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
allergan inc (inactive),2020-05-08 00:00:00,No,ALIA-1758,"TfR, Transferrin Receptor; CD98, Cluster of Differentiation 98",CNS; Alzheimer's disease,other,Phase 1,Yes,EPI drugs Zenpep and Viokace,https://www.ftc.gov/news-events/news/press-releases/2020/05/ftc-imposes-conditions-abbvie-incs-acquisition-allergan-plc,No,,,No,,,Yes,IL-23 inhibitor drugs,https://www.ftc.gov/news-events/news/press-releases/2020/05/ftc-imposes-conditions-abbvie-incs-acquisition-allergan-plc,No,,,No,,,No,,,No,,,No,,,No,,,No,,
adamed pharma sa,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
international partnership for microbicides,No timestamp found,No,Tenofovir gel; Oral tenofovir; Truvada; TMC-120 gel; VivaGel; UC781; TMC-120; MIV-150,"CCR5, C-C Chemokine Receptor Type 5; HIV Reverse Transcriptase; HIV Envelope Glycoproteins",infectious diseases,gpcr; enzyme; other,Phase 2; Phase 2B; Phase 1,Yes,ARV-based,https://www.linkedin.com/company/international-partnership-for-microbicides,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kamada pharmaceuticals,2025-10-13 18:58:25,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,specialty plasma-derived field,https://il.linkedin.com/company/kamada,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
veloxis pharmaceuticals as,2025-10-08 12:59:26,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,Pegrizeprument is a pegylated monoclonal monovalent antibody fragment,https://www.prnewswire.com/news-releases/veloxis-pharmaceuticals-receives-approval-from-usan-for-pegrizeprument-as-nonproprietary-name-for-vel-101-302384616.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
veloxis pharmaceuticals inc,2025-10-08 12:59:26,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,pegylated monoclonal monovalent antibody fragment,https://www.prnewswire.com/news-releases/veloxis-pharmaceuticals-to-present-at-2025-world-transplant-congress-302516650.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
medicure inc,2025-10-06 15:00:17,No,Mirabegron; Botox,Not specified,urology,Not specified,Approved,Yes,ZYPITAMAG® (pitavastatin) tablets,https://www.linkedin.com/company/medicure,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aspargo laboratories inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,liquid oral sildenafil suspension,https://www.linkedin.com/company/aspargo-laboratories-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bioshin ltd,2020-09-28 07:00:00,No,Rimegepant; Zavegepant,"CGRP, Calcitonin Gene-Related Peptide Receptor",CNS,gpcr,Approved; NDA Review,Yes,"CGRP receptor antagonist, glutamate modulation, and myeloperoxidase-inhibitor platforms",https://www.prnewswire.com/news-releases/biohaven-announces-formation-of-bioshin-a-wholly-owned-asia-pacific-subsidiary-300757042.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neurogastrx inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://pitch,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,our oral candidate to reduce nausea and vomiting associated with GLP-1 agonists,https://www.linkedin.com/company/neurogastrx-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
jiangxi jemincare pharmaceutical co ltd,2022-08-19 07:20:07,Yes,JMKX000623,"NaV 1.8, Voltage-Gated Sodium Channel 1.8",pain,ion channels,Preclinical,Yes,Small Molecule Innovation Center,https://www.prnewswire.com/news-releases/jemincare-announces-exclusive-license-agreement-with-genentech-to-develop-and-commercialize-novel-oral-androgen-receptor-degrader-301608317.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,androgen receptor degrader,https://www.prnewswire.com/news-releases/jemincare-announces-exclusive-license-agreement-with-genentech-to-develop-and-commercialize-novel-oral-androgen-receptor-degrader-301608317.html,No,,
akums drugs & pharmaceuticals ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Hydroxyurea; Doxylamine–Pyridoxine; Tamsulosin; Tadalafil; Sitagliptin; Pioglitazone; Metformin; Perampanel; Vildagliptin,Sickle Cell Disease; Nausea and Vomiting in Pregnancy; Enlarged Prostate; Erectile Dysfunction; Diabetes; Partial-Onset Seizures; Primary Generalized Tonic-Clonic Seizures; Type 2 Diabetes,rare diseases; gastrointestinal; urology; metabolic diseases; CNS,other,Approved,Yes,Akums launches Dapagliflozin Pioglitazone tablets for type 2 diabetes,https://www.akums.in/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
chongqing derunsheng pharmaceutical co ltd,2021-04-29 00:00:00,No,Not specified,Not specified,oncology,Not specified,Not specified,Yes,"research and development, manufacture and sales of pharmaceuticals",https://www.marketscreener.com/quote/stock/TIANSHENG-PHARMACEUTICAL--36818700/news/Chongqing-Pharmaceutical-CO-LTD-completed-the-acquisition-of-51-stake-in-Chongqing-Changsheng-Me-33417794/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vicuron pharmaceuticals llc,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"discovery of potential next-generation oxazolidinones, the first new class of antibiotics in more than 30 years",https://www.nbcnews.com/id/wbna8240807,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neurana pharmaceuticals inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,NRTX-1001,"GABA, Gamma-Aminobutyric Acid",CNS; neurological disorders,other,Phase 1/Phase 2,Yes,"tolperisone, Neurana's novel, patented skeletal muscle relaxant",https://www.prnewswire.com/news-releases/neurana-pharmaceuticals-appoints-craig-thompson-as-president-and-ceo-300681908.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
filament health corp,2025-10-15 13:07:10,No,PEX010,Not specified,CNS; addiction; mental health,Not specified,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"botanical psilocybin drug candidate, PEX010",https://ca.linkedin.com/company/filament-health
housey pharmaceutical research laboratories llc,2022-01-23 00:00:00,Yes,Not specified,"IRS-2, Insulin Receptor Substrate-2",diabetes,enzyme,Phase 2,Yes,discovery and development of protein kinase inhibitors useful for the treatment of drug-resistant cancers,https://www.prweb.com/releases/novartis-acquires-paid-up-license-to-drug-discovery-platform-technologies-from-housey-pharma-302352920.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,cell-based assay systems are research tools that use living cells engineered to identify and refine new medicines,https://www.prweb.com/releases/novartis-acquires-paid-up-license-to-drug-discovery-platform-technologies-from-housey-pharma-302352920.html
encube ethicals pvt ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,PERMETHRIN; FLUOCINOLONE ACETONIDE; FLUOCINONIDE,Disease Name,dermatology,Not specified,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
fda office of orphan products development,2025-07-11 00:00:00,No,Not specified,Not specified,rare diseases,Not specified,Phase 1; Phase 2; Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Diagnostics and vaccines are considered potentially eligible for such grants,https://grants.nih.gov/grants/guide/rfa-files/RFA-FD-25-020.html,No,,,No,,
"algorx pharmaceuticals, inc. (inactive)",Error: can't compare offset-naive and offset-aware dateti,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
reneo pharmaceuticals inc,2024-10-04 00:00:00,No,OKI-219,"PI3Kα, Phosphoinositide 3-Kinase Alpha",oncology,kinases,Phase 1,Yes,"REN001, a potent and selective agonist of the peroxisome proliferator-activated receptor delta",https://www.marketbeat.com/stocks/NASDAQ/RPHM/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tagworks pharmaceuticals bv,2023-06-22 09:55:05,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,compatible with small molecules,https://www.prnewswire.com/news-releases/tagworks-pharmaceuticals-announces-65-million-in-series-a-financing-to-advance-click-to-release-therapeutics-301857548.html,No,,,No,,,Yes,radiolabeled monoclonal antibodies,https://www.prnewswire.com/news-releases/tagworks-pharmaceuticals-announces-cta-authorization-and-initiation-of-phase-01-clinical-trial-for-tgw211-a-radiopharmaceutical-for-the-treatment-of-her2-tumors-302584061.html,Yes,antibody-drug conjugates (ADCs),https://www.prnewswire.com/news-releases/tagworks-pharmaceuticals-announces-65-million-in-series-a-financing-to-advance-click-to-release-therapeutics-301857548.html,No,,,No,,,No,,,No,,,No,,,Yes,radiopharmaceuticals,https://www.prnewswire.com/news-releases/tagworks-pharmaceuticals-announces-cta-authorization-and-initiation-of-phase-01-clinical-trial-for-tgw211-a-radiopharmaceutical-for-the-treatment-of-her2-tumors-302584061.html
trigenesis life sciences pvt ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Bladovox; Evolgest; Fentifung; Oflavid; Relicef; Tgmet-G; Trifenac-A; Trilert-L; Bropime; Cystease; Hersitol; Rabestar; Rismocef; Sesil; Tgmet; Tgmet-P; Trigenic Plus; Trigenic; Trigenic-CS; Trilert-AX; Seamas; Trifenac-AP; Trifenac-S; Trifenac-SP; Trigenic Eye Drop,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
alvogen korea co ltd,2025-09-24 18:35:26,No,PF708,"Disease Name, Osteoporosis",metabolic diseases,Not specified,Phase 3,Yes,"developing, manufacturing and selling generic, brand, over-the-counter brands (OTC)",https://www.linkedin.com/company/alvogenpr,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
qingdao guohai biological pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
innovagyn inc,"Error: Connection failed - HTTPSConnectionPool(host='www.sbir.gov', port=443)",No,OT-101,"TGF-β, Transforming Growth Factor Beta",oncology; inflammatory diseases,cytokine,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
eagle pharmaceuticals inc,2025-09-24 11:19:39,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,"Eagle’s commercialized products include PEMFEXY®, RYANODEX®, BENDEKA®, BELRAPZO®, TREAKISYM® (Japan), and Byfavo® and Barhemsys®",https://www.linkedin.com/company/eagle-pharmaceuticals-inc.,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
invex therapeutics ltd,"Error: Connection failed - HTTPSConnectionPool(host='convention.bio.org', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
gw pharmaceuticals ltd,Error: Connection failed - HTTPSConnectionPool(host='investor.jazzpharma.com',No,XEN1101; BHV-7000; ETX-123; NBI-921352; SP0968; OV329; Staccato alprazolam; ganaxolone; NRTX-1001; brivaracetam; radiprodil; basimglurant; LP352; SPN-817; STK-001; AMT-260; CAP-002,"Kv7, Voltage-dependent potassium channels; Nav1.6, Voltage-dependent sodium channels; GABA, Gamma-aminobutyric acid; SV2A, Synaptic vesicle glycoprotein 2A; NMDA receptor NR2B, N-methyl-D-aspartate receptor NR2B; mGluR5, Metabotropic Glutamate Receptor 5; 5-HT2C, Serotonin receptor 2C; Acetylcholinesterase; SCN1A, Sodium Voltage-Gated Channel Alpha Subunit 1; GRIK2, Glutamate receptor ionotropic kainate 2; STXBP1, Syntaxin-binding protein 1",CNS; epilepsy; rare diseases,ion channels; ion channels; enzyme; other; ion channels; other; gpcr; enzyme; other; other; ion channels; other; gpcr; enzyme; other; other; other,Phase 3; Phase 1; Preclinical; Phase 2; Phase 2/Phase 3; Phase 1; Phase 2; Approved; Phase 1/Phase 2; Phase 2/Phase 3; Phase 1; Phase 2; Phase 1/Phase 2; Phase 2; Phase 1/Phase 2; Phase 1/Phase 2; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
meda ab,"Error: Connection failed - HTTPSConnectionPool(host='investor.mylan.com', por",No,Not specified,Not specified,oncology; infectious diseases,Not specified,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
clene nanomedicine inc,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",Yes,CNM-Au8,Mitochondrial dysfunction,CNS; neurodegenerative diseases,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,nanotherapeutic platform of drug discovery,https://www.investorbrandnetwork.com/clients/clene-inc/
guangzhou institute of dermatology,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,secukinumab,https://pubmed.ncbi.nlm.nih.gov/39717834/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
charleston laboratories inc,2012-11-02 00:00:00,Yes,AXS-07; ALLOD-2; YIV 906; NOV-1776; STP 707,"COX-2, Cyclooxygenase-2",CNS; oncology; pain management,enzyme,Pre-registration; Phase II/III; Phase II; Phase I,Yes,hydrocodone-based products,https://www.prnewswire.com/news-releases/charleston-laboratories-inc-announces-formation-of-us-commercial-subsidiary-300397127.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
centaur pharmaceuticals pvt ltd,2025-10-16 05:29:47,No,Ivabradine Hydrochloride,Not specified,cardiovascular,Not specified,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
softox solutions as,"Error: Connection failed - HTTPSConnectionPool(host='thehub.io', port=443): M",Yes,SoftOx Inhalation Solution (SIS); SafeDes+,Not specified,infectious diseases; respiratory,Not specified,Phase 1,Yes,developing a novel small-molecule liquid drug product for inhalation,https://no.linkedin.com/company/softox-solutions-as,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
protelight pharmaceuticals australia pty ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,levonadifloxacin; alalevonadifloxacin; contezolid,Not specified,infectious diseases,enzyme,Approved,No,,,Yes,Antimicrobial Peptide PL-18 Vaginal Suppositories,https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=20841&isClinicalTrial=True,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bto pharm co ltd,2015-12-17 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
shenzhen forward pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.forward-pharm.com', ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
invirsa inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,Yes,INV 102,"p53, Tumor Protein p53",ophthalmology,other,Phase 2,Yes,Invirsa is developing a small molecule (INV-102) that promotes both DNA repair and the innate immune response to infection and injury.,https://www.linkedin.com/company/invirsa,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
beijing beilu pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,oncology,Not specified,Not specified,Yes,"Iohexol, Iopamidol, Iodixanol, Gadopentetate Dimeglumine, Gadobutrol",https://www.linkedin.com/company/beijing-beilu-pharmaceutical-co-ltd,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neopharmed gentili spa,"Error: Connection failed - HTTPSConnectionPool(host='www.ardian.com', port=44",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,Peptide Therapies,https://www.ventureradar.com/organisation/Neopharmed%20Gentili%20S_%5Bdot%5D_p_%5Bdot%5D_A_%5Bdot%5D_/d4e51e03-a7e6-4909-8743-658c687f77d3,No,,,No,,,No,,,No,,,Yes,DNA; RNA,https://www.ventureradar.com/organisation/Neopharmed%20Gentili%20S_%5Bdot%5D_p_%5Bdot%5D_A_%5Bdot%5D_/d4e51e03-a7e6-4909-8743-658c687f77d3,No,,,Yes,SARS-CoV-2 Vaccine; Vaccines,https://www.ventureradar.com/organisation/Neopharmed%20Gentili%20S_%5Bdot%5D_p_%5Bdot%5D_A_%5Bdot%5D_/d4e51e03-a7e6-4909-8743-658c687f77d3,No,,,No,,
cubist pharmaceuticals llc,"Error: Connection failed - HTTPSConnectionPool(host='www.merck.com', port=443",No,SIVEXTRO; CUBICIN,Methicillin-resistant Staphylococcus aureus; Gram-positive bloodstream infections,infectious diseases,enzyme,Marketed,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
chengdu baiyu pharmaceutical co ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.f,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kissei pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nanjing meirui pharma co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Prostat; Sheniting,Benign Prostatic Hyperplasia; Overactive Bladder Syndrome,urology,Not specified,Marketed,Yes,urology and allergy medicines,https://www.gsk.com/en-gb/media/press-releases/gsk-signs-agreement-to-acquire-nanjing-meirui-pharmaceuticals-in-china/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
clovis oncology inc (inactive),2023-04-07 10:41:00,No,Not specified,Not specified,oncology,Not specified,Not specified,Yes,PARP inhibitors,https://www.biopharmadive.com/news/clovis-rubraca-sale-pharma-schweiz-bankruptcy/647111/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
elcelyx therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.f,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Metformin DR (metformin delayed-release),https://www.linkedin.com/company/elcelyx-therapeutics-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Gut Sensory Modulation (GSM) technology,https://www.linkedin.com/company/elcelyx-therapeutics-inc-
chengdu shuode pharmaceutical co ltd,2020-09-25 00:00:00,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,chemical generic drugs,https://www.marketscreener.com/quote/stock/CHENGDU-EASTON-BIOPHARMAC-119082746/news/Chengdu-Shuode-Pharmaceutical-Co-Ltd-announced-that-it-expects-to-receive-CNY-510-45-million-in-f-33687808/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
jilin sihuan pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.bioworld.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
anji pharma (us) llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,focused on tackling high-value targets validated by human genetics,https://www.linkedin.com/company/anji-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
anji pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Mitapivat; Tebapivat; AG-181; AG-236,"PK, Pyruvate Kinase; PAH, Phenylalanine Hydroxylase; TMPRSS6, Transmembrane Serine Protease 6",rare diseases; hematology,enzyme; other,Approved; Phase 2; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
megalabs sa,"Error: Connection failed - HTTPSConnectionPool(host='idbinvest.org', port=443",No,AVT03,"RANKL, Receptor Activator of Nuclear Factor Kappa-B Ligand",osteoporosis; oncology,cytokine,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
defender pharmaceuticals inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
"sirion therapeutics, inc. (inactive)","Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,ST-603,Not specified,Ophthalmology,Not specified,Phase 3,Yes,ophthalmic steroid,https://www.avalon-ventures.com/news/sirion-therapeutics-in-reverse-merger-raises-25m,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
altasciences co inc,No timestamp found,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Small and Large Molecule Bioanalysis,https://www.linkedin.com/company/altasciences,No,,,No,,,No,,,Yes,Antibody-drug conjugates (ADCs),https://www.linkedin.com/company/altasciences,No,,,No,,,No,,,No,,,No,,,No,,
cessatech a/s,2025-08-21 07:08:21,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
chengdu list pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='en.avancpharma.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cinphloro pharma llc,"Error: Connection failed - HTTPSConnectionPool(host='www.ohiotechnews.com', p",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cinrx pharma llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,No,Not specified,Not specified,metabolic diseases,Not specified,Not specified,Yes,promising drugs with the potential to have the highest impact on patients’ quality of life,https://www.linkedin.com/company/cinrx-pharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
anhui biochem united pharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='not%20found', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
cardior pharmaceuticals gmbh,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"RNA-based therapeutics, non-coding RNAs, oligonucleotides, microRNA, lncRNA",https://www.linkedin.com/company/cardior-pharmaceuticals/,No,,,No,,,No,,,No,,
