company_name,sector,funding,funding_citation,ai_enabled
cornea research foundation of america,Others,Not Found,Not Found,No
cornell university,Others,Not Found,Not Found,No
cornerstone pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
coronary intervention trial &,Pharmaceuticals,Not Found,Not Found,No
corporacion parc tauli,Others,Not Found,Not Found,Yes
corporal michael j. crescenz va medical center,Others,Not Found,Not Found,No
correvio pharma corp,Pharmaceuticals,"$76M, Acquired",https://www.prnewswire.com/news-releases/advanz-pharma-to-acquire-correvio-301024562.html,No
corstasis therapeutics inc,Pharmaceuticals,Not Found,Not Found,No
cortendo ab,Biotechnology,"$27.5M, Private Placement",https://www.locustwalk.com/cortendo-ab-raises-up-to-27-5m-in-additional-private-placement-with-leading-u-s-and-eu-healthcare-investors/,No
cosar pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
cosmax bio,Others,Not Found,Not Found,No
cosmax pharma co ltd,Pharmaceuticals,Not Found,Not Found,Yes
cosmetic surgery slp bcn,Others,Not Found,Not Found,No
cosmo pharmaceuticals nv,Pharmaceuticals,Not Found,Not Found,Yes
cosmos street psychosomatic clinic,Others,Not Found,Not Found,No
cosmos technical center co ltd (inactive),Others,Not Found,Not Found,Yes
cote d''azur university,Others,Not Found,Not Found,Yes
cotinga pharmaceuticals inc,Biotechnology,Not Found,Not Found,Yes
council of scientific and industrial research,Others,Not Found,Not Found,Yes
"council of scientific and industrial research;ministry of ayush, india",Others,Not Found,Not Found,No
covis pharma bv,Pharmaceuticals,Not Found,Not Found,Yes
cox biosciences llc,Biotechnology,Not Found,Not Found,Yes
createrna science and technology co ltd,Biotechnology,Not Found,Not Found,No
creatori health pty ltd,Others,Not Found,Not Found,No
credit valley eyecare,Others,Not Found,Not Found,No
creppat laboratories sarl,Others,Not Found,Not Found,No
crescent biopharma inc,Biotechnology,"$200M, Private Placement",https://www.biospace.com/press-releases/crescent-biopharma-completes-closing-of-merger-with-glycomimetics-and-previously-announced-private-placement-of-200-million,No
crestone inc,Pharmaceuticals,Not Found,Not Found,No
crinetics pharmaceuticals inc,Pharmaceuticals,"$500M, Post IPO equity",https://www.linkedin.com/company/crinetics-pharmaceuticals,No
cristal therapeutics bv,Pharmaceuticals,"$21.2M, Series B",https://tracxn.com/d/companies/cristal-therapeutics/__-5vcgGLoqXs7tlssUieYeehe1WAF07PP_MoMLmurWaI,No
cristcot hca llc,Pharmaceuticals,Not Found,Not Found,No
cristcot llc,Pharmaceuticals,Not Found,Not Found,No
crititech inc,Pharmaceuticals,Not Found,Not Found,No
critical care medicine department,Others,Not Found,Not Found,No
cross research sa,Pharmaceuticals,Not Found,Not Found,No
crossignal therapeutics inc,Biotechnology,Not Found,Not Found,Yes
crystal life sciences,Pharmaceuticals,"$15M, Funding Raised",https://tracxn.com/d/companies/crystal-life-science/__Ug3b98VZcPZEqaOKD4V2NeNe0YTg0Kv_NCsh02PTSz4,No
crystal life sciences (inactive),Pharmaceuticals,Not Found,Not Found,No
crystal pharmatech co ltd,Pharmaceuticals,Not Found,Not Found,Yes
crystalys therapeutics inc,Biotechnology,"$205M, Series A",https://www.prnewswire.com/news-releases/crystalys-therapeutics-launches-with-205m-series-a-financing-to-transform-the-treatment-of-gout-302569747.html,No
ctcbio inc,Pharmaceuticals,Not Found,Not Found,No
cti-1 llc,Others,Not Found,Not Found,Yes
cubist pharmaceuticals llc,Pharmaceuticals,"$700M, Acquired",https://www.merck.com/news/merck-to-acquire-cubist-pharmaceuticals-for-102-per-share-in-cash/,No
cukurova university,Others,Not Found,Not Found,No
cullgen inc,Biotechnology,"$35M, Series C",https://www.contractpharma.com/breaking-news/pulmatrix-to-merge-with-cullgen/,No
culpeper surgery center,Others,Not Found,Not Found,No
cultech ltd,Biotechnology,Not Found,Not Found,No
cumberland pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
cumhuriyet university,Others,Not Found,Not Found,No
curasen therapeutics inc,Biotechnology,"$5.8M, Not Found",https://www.alzdiscovery.org/research-and-grants/portfolio-details/21918113,No
curacle co ltd,Biotechnology,Not Found,Not Found,No
curadev pharma pvt ltd,Biotechnology,Not Found,Not Found,No
curatek pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,Yes
cure & sure biotech co ltd,Biotechnology,Not Found,Not Found,No
cure hht,Others,"$1M, Seed",https://curehht.org/,No
cures within reach,Pharmaceuticals,"$10M, Grant",https://www.openphilanthropy.org/grants/cures-within-reach-generic-drug-trials/,Yes
curesupport bv,Pharmaceuticals,Not Found,Not Found,No
cureverse co ltd,Biotechnology,"$167.7M, Series B",https://www.thebionews.net/news/articleView.html?idxno=13044,Yes
curia global inc,Pharmaceuticals,Not Found,Not Found,No
curie institute,Biotechnology,Not Found,Not Found,No
curium midco sarl,Pharmaceuticals,Not Found,Not Found,Yes
curome bioscience co ltd,Biotechnology,"$5.7M, Seed",https://www.cbinsights.com/company/curome-biosciences,Yes
curon biopharmaceutical (australia) co pty ltd,Biotechnology,"$700M, Acquired",https://www.biospectrumasia.com/news/48/24713/merck-buys-investigational-b-cell-depletion-therapy-from-chinese-startup-curon-biopharma-for-700-m.html,No
curon biopharmaceutical ltd,Biotechnology,"$700M, Acquired",https://www.biospace.com/business/merck-puts-up-potential-1-3b-to-acquire-curons-b-cell-depletion-therapy,No
currax holdings usa llc,Pharmaceuticals,"$75.6M, Acquired",https://www.curraxpharma.com/press-releases/currax-holdings-usa-llc-announces-launch-and-close-of-acquisition/,No
currax pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,No
curtin university,Others,Not Found,Not Found,No
cutanea life sciences inc,Pharmaceuticals,"$900K, Seed",https://tracxn.com/d/companies/cutanea-life-sciences/__vJLITsYBPhnM7Snm2goE_E72HIQPBtTyPltsvkzPdRQ,No
cutia therapeutics,Pharmaceuticals,"$30.7M, IPO",https://www.marketscreener.com/quote/stock/CUTIA-THERAPEUTICS-155368747/company/,Yes
cutia therapeutics (hk) ltd,Biotechnology,Not Found,Not Found,No
cutia therapeutics (wuxi) co ltd,Pharmaceuticals,Not Found,Not Found,Yes
cutis academy of cutaneous sciences,Others,Not Found,Not Found,No
cutis derma clinic,Others,Not Found,Not Found,No
cutis institute of dermatology,Others,Not Found,Not Found,No
cwm taf university health board,Others,Not Found,Not Found,No
cxlusa,Biotechnology,Not Found,Not Found,No
cybin inc,Biotechnology,"$50M, Post IPO Debt",https://ca.linkedin.com/company/cybin,No
cybin irl ltd,Pharmaceuticals,Not Found,Not Found,No
cybin therapeutics inc,Biotechnology,"$50M, Post IPO Debt",https://ca.linkedin.com/company/cybin,No
cybin uk ltd,Biotechnology,Not Found,Not Found,No
cyclacel pharmaceuticals inc,Biotechnology,"$3M, Series F",https://www.globenewswire.com/news-release/2025/06/20/3102932/10564/en/Cyclacel-Pharmaceuticals-Announces-3-Million-Private-Placement-Offering-of-Convertible-Preferred-Stock.html,No
cycle pharmaceuticals ltd,Pharmaceuticals,"$25M, Debt Financing",https://www.crunchbase.com/organization/cycle-pharmaceuticals,Yes
cyclerion therapeutics inc,Biotechnology,"$5M, Post IPO equity",https://www.linkedin.com/company/cyclerion,Yes
cyclo therapeutics inc,Biotechnology,"$2.5M, Post IPO Debt",https://www.linkedin.com/company/cyclotherapeutics,No
cymabay therapeutics inc,Biotechnology,"$4.3B, Acquired",https://www.gilead.com/news/news-details/2024/gilead-sciences-expands-liver-portfolio-with-acquisition-of-cymabay-therapeutics,No
cynogen,Others,Not Found,Not Found,No
cynogen inc,Pharmaceuticals,Not Found,Not Found,Yes
cyprium therapeutics inc,Biotechnology,"$4.1M, Grant",https://www.fortressbiotech.com/news-media/press-releases/detail/611/fortress-biotech-and-cyprium-therapeutics-announce-4-1,No
cyrano therapeutics inc,Pharmaceuticals,"$9M, Series B",https://www.crunchbase.com/organization/cyrano-therapeutics,No
cystetic medicines inc,Biotechnology,"$25M, Seed",https://medicine.illinois.edu/news/company-co-founded-by-carle-illinois-faculty-member-secures-25-million-to-advance-promising-new-cystic-fibrosis-treatment,No
cystic fibrosis foundation,Others,"$3.3B, Not Found",https://en.wikipedia.org/wiki/Cystic_Fibrosis_Foundation,No
cystic fibrosis therapeutics development network coordinating center,Biotechnology,Not Found,Not Found,No
cytel inc,Biotechnology,Not Found,Not Found,Yes
cytoagents inc,Biotechnology,"$7.85M, Not Found",Not Found,No
cytokinetics inc,Biotechnology,"$450M, Financing Deal",https://en.wikipedia.org/wiki/Cytokinetics,No
cytomed,Biotechnology,Not Found,Not Found,No
cytosinlab therapeutics co ltd,Biotechnology,"$14M, Series A",https://www.linkedin.com/company/cytosinlab-therapeutics,No
cyxone ab,Biotechnology,Not Found,Not Found,No
czech health research council,Others,"$2.1M, Not Found",https://www.fnusa-icrc.org/en/projects-worth-czk-48-million-won-czech-health-research-council-grants/,No
czech lymphoma study group,Others,Not Found,Not Found,No
d y patil school of medicine,Others,Not Found,Not Found,No
d y patil university,Others,Not Found,Not Found,Yes
d y patil university school of medicine,Others,Not Found,Not Found,No
d-pharm ltd,Biotechnology,Not Found,Not Found,No
d. western therapeutics institute inc,Biotechnology,Not Found,Not Found,No
d.e.l. llc,Others,Not Found,Not Found,No
d.y. patil medical college hospital and research center,Not Found,Not Found,Not Found,Unknown
d16 pharma & biotec ltd,Pharmaceuticals,Not Found,Not Found,Yes
dae hwa pharmaceutical co ltd,Not Found,Not Found,Not Found,Unknown
daids,Not Found,Not Found,Not Found,Unknown
dartnet institute,Not Found,Not Found,Not Found,Unknown
das therapeutics inc,Pharmaceuticals,"$200K, Acquired",https://www.prnewswire.com/news-releases/gt-biopharma-announces-the-sale-of-its-fixed-dose-combination-tablet-gtb-004-for-myasthenia-gravis-chronic-autoimmune-disease-to-das-therapeutics-300923652.html,No
dawa ltd,Pharmaceuticals,Not Found,Not Found,No
dbyan medicine professional corp,Others,Not Found,Not Found,No
dekk-tec inc,Pharmaceuticals,Not Found,Not Found,No
"dhs consulting, llc",Others,Not Found,Not Found,No
diakovere annastift ggmbh,Others,Not Found,Not Found,No
dice therapeutics inc,Biotechnology,"$574.2M, IPO",https://www.stocktitan.net/news/DICE/,No
dk medical technology (suzhou) co ltd,Others,"$24.5M, Series E",https://www.crunchbase.com/organization/dk-medtech,Yes
dlr german aerospace center,Others,Not Found,Not Found,Yes
dm wayanad institute of medical sciences,Others,Not Found,Not Found,No
dmg deutsche malaria gmbh,Biotechnology,Not Found,Not Found,No
dmk pharmaceuticals corp,Biotechnology,Not Found,Not Found,No
dnde homoeopathic medical college and hospital,Others,Not Found,Not Found,No
dpl pharma spa,Pharmaceuticals,Not Found,Not Found,No
dsm biologics holdings inc,Error,Error,Error,Error
dsm nutritional products inc,Others,Not Found,Not Found,No
dsm-firmenich ag,Others,Not Found,Not Found,No
dunamenti rek reproduction center,Biotechnology,Not Found,Not Found,Yes
durect corp,Biotechnology,"$15M, Post IPO equity",https://www.linkedin.com/company/durect-corporation,No
dusa pharmaceuticals inc,Pharmaceuticals,"$30M, Acquired",https://en.wikipedia.org/wiki/DUSA_Pharmaceuticals,No
dy patil university school of dentistry,Others,Not Found,Not Found,No
da zen theranostics inc,Biotechnology,Not Found,Not Found,Yes
daana pharmaceutical company,Pharmaceuticals,Not Found,https://tracxn.com/d/companies/daana-pharmaceutical/__KdcgNwiiW_Awsa7CFWXzTdjUPPYXX1Gp83-5BmESlJ4,No
dabur india ltd,Others,Not Found,Not Found,No
dabur international ltd,Others,Not Found,Not Found,No
dabur research foundation,Pharmaceuticals,Not Found,Not Found,Yes
daegu catholic university medical center,Others,Not Found,Not Found,No
daegu fatima hospital,Others,Not Found,Not Found,No
daehan chemtech co ltd,Pharmaceuticals,Not Found,Not Found,No
daejeon korean medicine hospital of daejeon university,Others,Not Found,Not Found,No
daewoo pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
daewoong bio co ltd,Biotechnology,Not Found,Not Found,No
daewoong bio inc,Biotechnology,Not Found,Not Found,Yes
dafra pharma international nv,Pharmaceuticals,Not Found,Not Found,No
daiichi sankyo (thailand) ltd,Pharmaceuticals,Not Found,Not Found,No
daiichi sankyo europe gmbh,Pharmaceuticals,Not Found,Not Found,No
daiichi sankyo korea co ltd,Pharmaceuticals,Not Found,Not Found,No
daiichi sankyo taiwan ltd,Pharmaceuticals,Not Found,Not Found,No
daiyukai general hospital,Others,Not Found,Not Found,No
dalcor pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
dalhousie university,Others,Not Found,Not Found,No
dalian aosen pharmaceutical group co ltd,Pharmaceuticals,"$80M, Not Found",http://www.cphibiz.com/index.php?homepage=dlms,No
dalian friendship hospital,Others,Not Found,Not Found,No
dalian fusheng natural medicine development co ltd,Pharmaceuticals,"$100K, Not Found",https://www.biospace.com/mmaap-foundation-announces-china-s-dalian-fusheng-pharmaceutical-company-co-ltd-makes-second-contribution-in-2019-to-fund-research-in-aging-and-immunity-sponsored-by-the-irma-and-paul-milstein-program,No
dalian holley kingkong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
dalian tianyu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
dalim corp co ltd,Pharmaceuticals,Not Found,Not Found,No
dalin tzu chi general hospital,Others,Not Found,Not Found,No
dalkhimpharm,Pharmaceuticals,Not Found,Not Found,No
dallas va medical center,Others,Not Found,Not Found,No
damascus hospital,Error,Error,Error,Error
damian pharma ag,Pharmaceuticals,Not Found,Not Found,No
damietta university,Others,Not Found,Not Found,Yes
dan l duncan comprehensive cancer center,Others,"$170M, Not Found",https://www.cancer.gov/research/infrastructure/cancer-centers/find/baylorduncan,No
dana-farber cancer institute inc,Others,"$1M, Grant",https://www.linkedin.com/company/dana-farber-cancer-institute,Yes
dana-farber/brigham and womens cancer center,Others,Not Found,Not Found,No
dana-farber/harvard cancer center,Others,"$12M, Not Found",https://www.dfhcc.harvard.edu/,No
danat al emarat women & children’s hospital,Others,Not Found,Not Found,No
danausgt biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
danbury eye physicians & surgeons pc,Others,Not Found,Not Found,No
dandenong hospital,Others,Not Found,Not Found,No
danderyd hospital ab,Others,Not Found,Not Found,No
dandong first hospital,Others,Not Found,Not Found,No
dandong yichuang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
danesh alborz university,Others,Not Found,Not Found,No
danhson-bg ltd,Pharmaceuticals,Not Found,Not Found,No
danish hiv research group,Biotechnology,Not Found,Not Found,No
danish head and neck cancer group,Others,Not Found,Not Found,No
danish heart foundation,Others,"$3.5M, Not Found",Not Found,No
danish oncological lung cancer group,Others,Not Found,Not Found,No
danish university of pharmaceutical sciences,Pharmaceuticals,Not Found,Not Found,No
dankook university hospital,Others,Not Found,Not Found,No
danone nutricia research bv,Biotechnology,Not Found,Not Found,No
dansk gynaekologisk cancer gruppe,Others,Not Found,Not Found,No
dantari inc,Biotechnology,"$47M, Series A",https://westlakebio.com/westlake-backed-dantari-launches-with-47-million-series-a/,No
danylo halytsky lviv national medical university,Others,Not Found,Not Found,No
daping hospital &,Others,Not Found,Not Found,No
dar el oyoun hospital,Others,Not Found,Not Found,No
dare bioscience inc,Biotechnology,"$48.95M, Grant",https://www.gatesfoundation.org/about/committed-grants/2021/06/inv026060,No
darling downs health,Others,Not Found,Not Found,No
darman ara corp,Pharmaceuticals,Not Found,Not Found,No
darman yab darou co,Pharmaceuticals,Not Found,Not Found,No
darnitsa,Pharmaceuticals,Not Found,Not Found,No
darnytsia,Pharmaceuticals,Not Found,Not Found,No
daroo salamat pharmed,Pharmaceuticals,Not Found,Not Found,No
darou afshan shaygan co,Pharmaceuticals,Not Found,Not Found,Yes
darou darman arang pharmaceutical co,Pharmaceuticals,Not Found,Not Found,No
darou darman parmida,Pharmaceuticals,Not Found,Not Found,No
darou darman pars co,Pharmaceuticals,Not Found,Not Found,No
darshan dental college & hospital,Others,Not Found,Not Found,No
dasan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
datong no.3 people''s hospital,Others,Not Found,Not Found,Yes
datong people''s hospital 5,Others,Not Found,Not Found,Yes
datong pharmaceutical china co ltd,Pharmaceuticals,Not Found,Not Found,No
datt mediproducts pvt ltd,Others,Not Found,Not Found,No
datta meghe institute of higher education & research,Others,Not Found,Not Found,Yes
datta meghe institute of medical sciences,Others,Not Found,Not Found,Yes
david geffen school of medicine at ucla,Others,Not Found,Not Found,Yes
david grant u.s. air force medical center,Others,Not Found,Not Found,No
dawei (anhui) pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
dawnrays pharmaceutical (holdings) ltd,Pharmaceuticals,Not Found,Not Found,No
dawon medax co ltd,Biotechnology,Not Found,Not Found,No
day one biopharmaceuticals holding co llc,Biotechnology,"$175M, Post IPO equity",https://www.linkedin.com/company/dayonebio,No
day one biopharmaceuticals inc,Biotechnology,"$175M, Post IPO equity",https://www.linkedin.com/company/dayonebio,No
dayspring pharma,Pharmaceuticals,Not Found,Not Found,No
daya daru co,Pharmaceuticals,Not Found,Not Found,No
dayabhai maoji majithiya ayurved mahavidyalaya,Others,Not Found,Not Found,No
dayananda sagar university,Others,Not Found,Not Found,Yes
dazhu county people''s hospital,Others,Not Found,Not Found,No
de motu cordis pty ltd,Pharmaceuticals,"$10M, Series A",https://au.linkedin.com/company/demotucordis,No
de yuan tang pharmacy group ltd,Pharmaceuticals,Not Found,Not Found,No
deakin university,Others,Not Found,Not Found,Yes
deccan hospital,Others,Not Found,Not Found,No
deen dayal upadhyay hospital,Others,Not Found,Not Found,No
defence science and technology laboratory,Others,Not Found,Not Found,Yes
defender pharmaceuticals inc,Pharmaceuticals,"$70M, Not Found",https://www.crunchbase.com/organization/defender-pharmaceuticals,No
degli infermi hospital,Others,Not Found,Not Found,No
deinove sas,Biotechnology,Not Found,Not Found,No
delhi pharmaceutical sciences &,Pharmaceuticals,Not Found,Not Found,Yes
delix therapeutics inc,Biotechnology,"$70M, Series A",https://en.wikipedia.org/wiki/Delix_Therapeutics,No
delnor health system,Others,Not Found,Not Found,No
delpor inc,Biotechnology,"$5.7M, Not Found",https://www.kairosventures.com/delpor/,No
delray center for brain science,Others,Not Found,Not Found,No
delta state university teaching hospital,Others,Not Found,Not Found,No
delta-fly pharma inc,Biotechnology,Not Found,Not Found,No
demerx inc,Biotechnology,"$1.7M, Not Applicable",https://finance.yahoo.com/news/demerx-awarded-1-7-million-114500503.html,No
dendrogenix sa,Biotechnology,Not Found,Not Found,Yes
denovo biopharma llc,Biotechnology,"$11.8M, Grant",https://www.crunchbase.com/organization/denovo-biopharma,Yes
dent neurologic institute,Others,Not Found,Not Found,Yes
dentaid sl,Pharmaceuticals,Not Found,Not Found,No
dental innovation foundation,Others,"$1.6B, Not Found",https://dentalinnovation.fund/,Yes
dental reseach center of shahid beheshti university of medical sciences,Others,Not Found,Not Found,No
dental therapeutics ab,Pharmaceuticals,Not Found,Not Found,No
denver nephrologists pc,Others,Not Found,Not Found,No
deoyani multispecialty hospital,Others,Not Found,Not Found,No
departement de gynecologie et obstetrique - cliniques universitaires de kinshasa,Others,Not Found,Not Found,No
department of ayush,Others,"$440M, Not Found",https://en.wikipedia.org/wiki/Ministry_of_Ayush,No
"department of ayush;ministry of health and family welfare, india",Others,Not Found,Not Found,No
department of anaesthesia and intensive care hong kong,Others,Not Found,Not Found,No
department of anesthesia & critical care,Error,Error,Error,Error
department of anesthesiology & pain medicine,Others,Not Found,Not Found,No
department of anesthesiology and intensive care,Others,Not Found,Not Found,No
"department of anesthesiology, xiangya changde hospital, changde, hunan province",Others,Not Found,Not Found,No
department of biotechnology india,Biotechnology,Not Found,Not Found,Yes
department of directorate of ayush,Others,Not Found,Not Found,No
department of health & family welfare gujarat,Others,Not Found,Not Found,No
department of health central office,Others,Not Found,Not Found,No
department of health research,Others,Not Found,Not Found,No
department of health uk,Others,Not Found,Not Found,No
department of nephrology clinic ottakring vienna,Others,Not Found,Not Found,No
department of obstetrics and gynaecology,Others,Not Found,Not Found,No
department of obstetrics and gynecology,Error,Error,Error,Error
department of ophthalmology & visual sciences,Others,Not Found,Not Found,Yes
department of pediatric gastroenterology and metabolic diseases of poznan university of medical sciences,Others,Not Found,Not Found,No
department of radiation therapy and radiation oncology,Others,Not Found,Not Found,No
department of science & technology,Others,"$720M, Not Found",https://en.wikipedia.org/wiki/Department_of_Science_and_Technology_(India),Yes
department of science &,Others,Not Found,Not Found,Yes
department of science and technology of chandigarh administration,Others,Not Found,Not Found,No
department of surgery keio university school of medicine,Others,Not Found,Not Found,No
department of tumor biology,Others,Not Found,Not Found,No
dequan pharmaceutical (jiangsu) co ltd,Pharmaceuticals,Not Found,Not Found,Yes
deraya university,Others,Not Found,Not Found,Yes
dermbiont inc,Biotechnology,"$35.2M, Series B",https://www.linkedin.com/company/dermbiont,No
dermaworld skin institute,Others,Not Found,Not Found,No
dermaliq therapeutics inc,Pharmaceuticals,"$10M, Series B",https://www.linkedin.com/company/dermaliq-therapeutics-inc,No
dermapharm ag,Pharmaceuticals,Not Found,Not Found,No
dermapharm holding se,Pharmaceuticals,Not Found,Not Found,No
dermatological society of thailand,Others,Not Found,Not Found,No
dermatologikum berlin,Others,Not Found,Not Found,No
dermatologische klinik mit poliklinik-universitaetsklinikum erlangen,Others,Not Found,Not Found,No
dermatology consulting services pllc,Pharmaceuticals,Not Found,Not Found,No
dermatology institute of boston,Others,Not Found,Not Found,No
dermavant sciences inc,Biotechnology,"$160M, Acquired",https://www.linkedin.com/company/dermavant-sciences,No
dermax,Others,Not Found,Not Found,Yes
derming srl,Pharmaceuticals,Not Found,Not Found,No
dermira inc (inactive),Biotechnology,"$1.1B, Acquired",https://www.prnewswire.com/news-releases/lilly-announces-agreement-to-acquire-dermira-300984850.html,No
des moines university,Others,Not Found,Not Found,No
desano inc,Pharmaceuticals,"$10M, Series Unknown",https://www.linkedin.com/company/desano-pharmaceutical-co-ltd-,No
desert aids project inc,Others,"$42.35M, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=x2Q7V9FGtB5OfPm90blfjA%3D%3D,No
desh bhagat university,Others,Not Found,Not Found,No
design therapeutics inc,Biotechnology,"$125M, Series B",https://www.linkedin.com/company/designtx,No
desitin arzneimittel gmbh,Pharmaceuticals,Not Found,Not Found,No
desmoid tumor research foundation,Others,Not Found,Not Found,No
desmond tutu hiv centre,Others,Not Found,Not Found,No
desmond tutu health foundation,Others,"$15.29M, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=XTLuISuPAZPCIIK9QBnhWA%3D%3D,No
desmond tutu tb center,Others,Not Found,Not Found,No
destiny pharma plc,Biotechnology,"$8.9M, Post IPO equity",https://uk.linkedin.com/company/destiny-pharma-ltd,No
deurali-janta pharmaceuticals pvt ltd,Pharmaceuticals,Not Found,Not Found,No
deuteroncology nv,Biotechnology,"$6.1M, Series A",https://deuteroncology.com/,No
deutsche arbeitsgemeinschaft niedergelassener arzte in der versorgung hiv-infizierter ev,Others,Not Found,Not Found,No
deutsche forschungsgemeinschaft,Others,"$3.6B, Not Found",https://www.research-in-germany.org/en/research-funding/funding-organisations/german-research-foundation-dfg.html,Yes
deutsches herzzentrum munchen,Others,Not Found,Not Found,Yes
deutsches zentrum fur diabetesforschung ev,Biotechnology,"$36.4M, Not Found",https://de.wikipedia.org/wiki/Deutsches_Zentrum_f%C3%BCr_Diabetesforschung,No
developharma sa,Pharmaceuticals,Not Found,Not Found,No
deventer ziekenhuis,Others,Not Found,Not Found,No
dexa group,Pharmaceuticals,Not Found,Not Found,Yes
dexcel pt israel ltd,Pharmaceuticals,Not Found,Not Found,No
dextra fertility clinic,Others,Not Found,Not Found,No
dezful university of medical sciences,Others,Not Found,Not Found,No
dezhou bocheng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
dezhou deyao pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
dezhou people''s hospital,Others,Not Found,Not Found,No
dhanvantari ayurveda college hospital and research centre,Others,Not Found,Not Found,No
dhanvantari ayurvedic medical college and hospital,Others,Not Found,Not Found,No
dhanvantari hospital,Others,Not Found,Not Found,No
dhanvantari nano ayushadi pvt ltd,Pharmaceuticals,Not Found,Not Found,No
dhanvantari super speciality ayurveda hospital,Others,Not Found,Not Found,No
dharamshila hospital and research centre,Others,Not Found,Not Found,No
dharmsinh desai university,Others,Not Found,Not Found,No
dhathri ayurveda pvt ltd,Others,Not Found,Not Found,No
dhee lifesciences pvt ltd,Pharmaceuticals,Not Found,Not Found,Yes
di-acetylm bv,Pharmaceuticals,Not Found,Not Found,No
"diobex, inc. (inactive)",Biotechnology,"$31.1M, Series B",https://tracxn.com/d/companies/diobex/__5ojuy2UkKz907KZzeGMByvoYuBSW3460zOqNpQ4zF1I,No
diabetes canada,Others,Not Found,Not Found,No
diabetes foundation india,Others,"$100K, Not Found",https://diabetesfoundationindia.org/,No
diabetes frail ltd,Others,"$5.3M, Not Found","https://www.northdata.com/Diabetes%20Frail%20Ltd.,%20Bromsgrove/Companies%20House%2009093039",No
Diabetes and Lifestyle Center Tomonaga Clinic,Others,Not Found,Not Found,No
diagram bv,Pharmaceuticals,Not Found,Not Found,Yes
diakonhjemmet sykehus as,Others,Not Found,Not Found,No
diakonie klinikum stuttgart,Others,Not Found,Not Found,No
dialectic therapeutics inc,Biotechnology,"$17.4M, Seed",https://www.dtsciences.com/,No
dialysis clinic inc,Others,Not Found,Not Found,No
diamed-pharma,Pharmaceuticals,Not Found,Not Found,No
diamyd medical ab,Biotechnology,"$23.2M, Post IPO equity",https://finance.yahoo.com/quote/DMYD-B.ST/,Yes
diao group chengdu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
diapin therapeutics llc,Biotechnology,Not Found,Not Found,No
diater laboratories sa,Pharmaceuticals,Not Found,Not Found,No
dicofarm spa,Pharmaceuticals,Not Found,Not Found,No
dicot pharma ab,Pharmaceuticals,"$12.8M, Post IPO Equity",https://www.linkedin.com/company/dicot/,No
difgen pharmaceuticals pvt ltd,Pharmaceuticals,Not Found,Not Found,No
difa cooper spa,Pharmaceuticals,Not Found,Not Found,No
diffusion pharmaceuticals inc,Biotechnology,"$2.1M, Private Equity Round",https://en.wikipedia.org/wiki/Diffusion_Pharmaceuticals,No
digestive &,Others,Not Found,Not Found,No
digestive disease institute,Error,Error,Error,Error
dijklander hospital,Others,Not Found,Not Found,No
dikangbei (suzhou) biomedical technology co ltd,Biotechnology,Not Found,Not Found,No
dilla university,Others,Not Found,Not Found,No
dimebonet,Others,Not Found,Not Found,No
dimerix ltd,Biotechnology,"$13.2M, Post IPO equity",https://synapse.patsnap.com/organization/f481122fa792f4c9cec8bda5806926a0,No
dina pharmed exir salamat co,Pharmaceuticals,Not Found,Not Found,Yes
dipiaron,Pharmaceuticals,Not Found,Not Found,No
diponegoro university faculty of medicine,Others,Not Found,Not Found,No
"direct therapeutics, inc. (inactive)",Error,Error,Error,Error
direction centrale du service de sante des armees,Others,Not Found,Not Found,No
director general armed forces medical services,Others,Not Found,Not Found,No
"directorate of health, rescue and treatment of police headquarter of islamic republic of iran",Others,Not Found,Not Found,No
disarm therapeutics inc,Biotechnology,"$135M, Acquired",https://www.prnewswire.com/news-releases/lilly-announces-agreement-to-acquire-disarm-therapeutics-301153277.html,No
disha pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,Yes
diskapi teaching and research hospital,Others,Not Found,Not Found,No
diskapi yildirim beyazit training and research hospital,Others,Not Found,Not Found,No
disphar international bv,Pharmaceuticals,Not Found,Not Found,No
disruptive pharma ab,Pharmaceuticals,Not Found,Not Found,Yes
distribuidora biolife sa de cv,Pharmaceuticals,Not Found,Not Found,No
district ayurvedic and unani,Others,Not Found,Not Found,No
