company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
gensight biologics sa,2025-10-07 06:30:20,No,GS010; GS030-Dp; GS030-Md,Leber Hereditary Optic Neuropathy; Retinitis Pigmentosa,rare diseases; ophthalmology,other,Phase III; Phase I/II,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,gene therapy-based approach,https://www.linkedin.com/company/gensight-biologics-sa/,No,,,No,,,Yes,optogenetics for retinitis pigmentosa,https://www.linkedin.com/company/gensight-biologics-sa/
peptomyc sl,"Error: Connection failed - HTTPSConnectionPool(host='vhio.net', port=443): Ma",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aprinoia therapeutics inc,2025-05-07 11:28:40,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Head of Medicinal Chemistry,https://www.linkedin.com/company/aprinoia-therapeutics,No,,,No,,,Yes,advanced antibody technology,https://www.linkedin.com/company/aprinoia-therapeutics,No,,,No,,,No,,,No,,,No,,,Yes,Protein Degradation for CNS Summit,https://www.linkedin.com/company/aprinoia-therapeutics,No,,
spirovant sciences inc,2024-11-14 14:40:58,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,developing novel gene therapies for cystic fibrosis and other pulmonary diseases,https://www.linkedin.com/company/spirovant,No,,,No,,,No,,
aethlon medical inc,2025-07-15 17:51:11,Yes,Hemopurifier,Not specified,oncology; infectious diseases,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"Hemopurifier, a clinical-stage immunotherapeutic device which is designed to combat cancer and life-threatening viral infections and for use in organ transplantation",https://www.cnbc.com/quotes/AEMD
rediscovery life sciences,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
advenchen laboratories llc,2010-06-20 00:00:00,Yes,Rivoceranib; AL3818; AL8326; AL2846; AL58805,"VEGFr, Vascular Endothelial Growth Factor Receptor; FGFr, Fibroblast Growth Factor Receptor; AuroraB, Aurora Kinase B; c-Met, Hepatocyte Growth Factor Receptor; mTor, Mechanistic Target of Rapamycin; pi3k, Phosphoinositide 3-kinase",oncology,kinases,Phase 3,Yes,small molecule cancer drug discovery programs,https://advenchen.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
minerva biotechnologies corp,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,CNS,Not specified,Not specified,Yes,a small molecule therapeutic which are both for the treatment of cancer metastasis,https://www.linkedin.com/company/minerva-biotechnologies,No,,,No,,,Yes,a straight antibody therapeutic,https://www.linkedin.com/company/minerva-biotechnologies,No,,,No,,,No,,,Yes,"huMNC2-CAR44, a CAR T that targets the MUC1* growth factor receptor",https://www.linkedin.com/company/minerva-biotechnologies,No,,,No,,,No,,
simmaron research inc,Error: Connection failed - HTTPSConnectionPool(host='www.simmaronresearch.com,No,Rapamycin,"mTORC1, Mechanistic Target of Rapamycin Complex 1",CNS; infectious diseases,enzyme,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
virogenics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.salk.edu', port=443)",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
meryx inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
proniras corp,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,novel small-molecule therapeutics,https://www.linkedin.com/company/proniras-corporation,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
genera research ltd,"Error: Connection failed - HTTPSConnectionPool(host='genera-research.com', po",No,Reqorsa; GPX-002,"ALK-EML4, Anaplastic Lymphoma Kinase-Echinoderm Microtubule-associated Protein-like 4; TUSC2, Tumor Suppressor Candidate 2; Pdx1; MafA",oncology; diabetes,other; other; other; other,Preclinical,No,,,No,,,Yes,production of high-quality therapeutic proteins using recombinant DNA technology,https://eupry.com/cases/genera-research/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
china biologic products holdings inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,"placenta polypeptide for the treatment of cell immunity deficiency diseases, viral infection, and leucopenia",https://www.jitta.com/stock/NASDAQ:CBPO,Yes,human albumin for treating shock caused by blood loss trauma or burn; raised intracranial pressure caused by hydrocephalus or trauma; oedema or ascites caused by hepatocirrhosis and nephropathy; and neonatal hyperbilirubinemia,https://www.jitta.com/stock/NASDAQ:CBPO,Yes,"human immunoglobulin and IVIG for original and secondary immunoglobulin deficiency, auto-immune deficiency, and immunoglobulin G secondary deficiency",https://www.jitta.com/stock/NASDAQ:CBPO,No,,,No,,,No,,,No,,,Yes,human hepatitis B immunoglobulin for the prevention of measles and contagious hepatitis; human rabies immunoglobulin primarily for passive immunity from bites or claws by rabies or other infected animals; and human tetanus immunoglobulin for the prevention and therapy of tetanus,https://www.jitta.com/stock/NASDAQ:CBPO,No,,,No,,
tempest therapeutics inc,2025-06-11 00:00:00,Yes,Amezalpat; TPST-1495,"PPARα, Peroxisome Proliferator-Activated Receptor Alpha; EP2/4, Prostaglandin Receptor",oncology; rare diseases,nuclear receptors; gpcr,Phase 3; Phase 2,Yes,advancing a diverse portfolio of small molecule product candidates,https://www.linkedin.com/company/tempesttx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lemonex inc,2025-10-17 14:48:25,Yes,LEM-S401; DegradaBALL,Not specified,infectious diseases; immunology; oncology,other,Phase 1,No,,,Yes,custom-made modified silica nanoparticle and graphene oxide tailored with specified peptides,https://www.linkedin.com/company/lemonex-inc-,No,,,No,,,No,,,No,,,Yes,siRNA transfection reagent 'Fluorofect' was developed which showed the excellent efficiency of siRNA transfection exhibiting gene knockdown efficiency,https://www.linkedin.com/company/lemonex-inc-,Yes,optimized for the development of gene therapies and immuno-oncology drugs,https://cepi.net/cepi-partners-lemonex-advance-mrna-vaccine-delivery-against-future-pandemic-threats,Yes,"advance their mRNA drug delivery technology, DegradaBALL®, which has the potential to both minimise post-mRNA vaccination side effects and improve access to future mRNA vaccines",https://cepi.net/cepi-partners-lemonex-advance-mrna-vaccine-delivery-against-future-pandemic-threats,No,,,Yes,nano-drug delivery technologies have attracted a lot of attention; DegradaBALL® is the most advanced nanotechnology-based drug delivery system,https://cepi.net/cepi-partners-lemonex-advance-mrna-vaccine-delivery-against-future-pandemic-threats
g2e co ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
eisbach bio gmbh,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,EIS-12656,"ALC1, Chromatin Remodeling Helicase CHD1L",oncology,enzyme,Phase 1/2,Yes,developing novel drugs that successfully target molecular vulnerabilities arising in cancer genomes,https://de.linkedin.com/company/eisbach,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vcn biosciences sl,"Error: Connection failed - HTTPSConnectionPool(host='therivabio.com', port=44",No,VCN-01,Not specified,oncology; rare diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,oncolytic adenoviruses,https://www.prnewswire.com/news-releases/synthetic-biologics-announces-vcn-biosciences-vcn-01-receives-orphan-drug-designation-for-retinoblastoma-from-the-us-fda-301477312.html
phoenix molecular designs,Error: Connection failed - 403 Client Error: Forbidden for url: https://pitch,Yes,PCS6422; OP-1250; Capivasertib,Not specified,oncology,Not specified,Phase 3; Phase 2,Yes,developing small-molecule kinase inhibitors as a targeted therapy for cancer,https://www.linkedin.com/company/phoenixmoleculardesigns,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
neurokine therapeutics,"Error: Connection failed - HTTPSConnectionPool(host='www.inknowvation.com', p",No,Mira-55; INM-901; CRB-913; IGC-AD1; BRC-002,"CB1, Cannabinoid Type-1 Receptor; Disease Name, Alzheimer's Disease; Disease Name, Complex Regional Pain Syndrome",CNS; neurodegenerative diseases; pain management,gpcr; other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
sonire therapeutics inc,2024-11-03 05:33:24,No,Suizenji,"Disease Name, Pancreatic Cancer",oncology,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,high-intensity focused ultrasound (HIFU) treatment system,https://www.linkedin.com/company/sonire-therapeutics-inc/
neuropore therapies inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,NPT1220-478,Not specified,CNS,Not specified,Not specified,Yes,novel small molecule therapeutics,https://www.linkedin.com/company/neuropore-therapies-inc.,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
ocuterra therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",No,Nesvategrast; OTT166,Integrin,retinal disease; diabetic retinopathy,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
centrexion therapeutics corp,2020-11-29 00:00:00,No,Not specified,Not specified,pain; immunology,Not specified,Not specified,Yes,CNTX-0290 product candidate is an investigational small molecule SSTR4 agonist,https://www.marketscreener.com/quote/stock/CENTREXION-THERAPEUTICS-C-47134020/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
snipr biome aps,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,Yes,CRISPR-based medicines,https://www.linkedin.com/company/sniprbiome/,Yes,CRISPR and Gene Therapy of the Microbiome,https://www.linkedin.com/company/sniprbiome/,No,,,No,,,Yes,CRISPR-armed phages as therapies against anti-microbial resistant (AMR) bacteria,https://www.linkedin.com/company/sniprbiome/
patara pharma inc,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
brain trust bio,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,Aducanumab; Pimavanserin; Suvorexant,"Amyloid, Amyloid Beta; Disease Name; Disease Name",CNS; neuropsychiatric symptoms,other; Not specified; Not specified,Phase 3; Approved; Approved,Yes,IT-Riluzole (the only drug demonstrated to prolong survival in ALS),https://www.linkedin.com/company/brain-trust-bio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Intrathecal Drug Delivery Method,https://www.linkedin.com/company/brain-trust-bio
pdl biopharma inc,"Error: Connection failed - HTTPSConnectionPool(host='en.wikipedia.org', port=",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
epidestiny inc,"Error: Connection failed - HTTPSConnectionPool(host='otm.uic.edu', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kailera therapeutics inc,2024-10-01 11:00:05,No,KAI-9531; KAI-7535; KAI-4729,"GLP-1, Glucagon-Like Peptide-1; GIP, Glucose-Dependent Insulinotropic Polypeptide; Glucagon receptor",metabolic diseases; obesity,gpcr,Phase 3,Yes,"KAI-7535, a clinical-stage oral small molecule GLP-1 receptor agonist",https://www.globenewswire.com/news-release/2024/10/01/2955962/0/en/Kailera-Therapeutics-Launches-with-400-Million-Series-A-Financing-to-Advance-Portfolio-of-Next-Generation-Therapies-for-Obesity-and-Related-Conditions.html,Yes,GLP-1/GIP receptor dual agonist,https://www.globenewswire.com/news-release/2024/10/01/2955962/0/en/Kailera-Therapeutics-Launches-with-400-Million-Series-A-Financing-to-Advance-Portfolio-of-Next-Generation-Therapies-for-Obesity-and-Related-Conditions.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
apollo therapeutics ltd,2025-10-10 11:00:10,Yes,Camoteskimab,"IL-18, Interleukin-18",immunology; dermatology,cytokine,Phase 2,Yes,small molecules,https://uk.linkedin.com/company/apollo-therapeutics,No,,,No,,,Yes,monoclonal antibodies,https://uk.linkedin.com/company/apollo-therapeutics,Yes,ADC approaches,https://uk.linkedin.com/company/apollo-therapeutics,No,,,No,,,No,,,No,,,No,,,Yes,radioligand therapeutics,https://uk.linkedin.com/company/apollo-therapeutics
medannex ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,MDX-124,Annexin-A1,oncology; autoimmune diseases,other,Phase 1,No,,,No,,,No,,,Yes,monoclonal antibody therapeutic (MDX-124),https://uk.linkedin.com/company/medannex-limited,No,,,No,,,No,,,No,,,No,,,No,,,No,,
g1 therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,GB491; GB261; GB263T; GB268; GBD218; GBD201; GBD209; GB226; GB492,"CDK4/6, Cyclin-Dependent Kinase 4/6; CD20/CD3; EGFR, Epidermal Growth Factor Receptor; cMET, Mesenchymal-Epithelial Transition Factor; PD-1, Programmed Cell Death Protein 1; CTLA-4, Cytotoxic T-Lymphocyte-Associated Protein 4; VEGF, Vascular Endothelial Growth Factor; BCMA, B-Cell Maturation Antigen; GPRC5D, G Protein-Coupled Receptor Class C Group 5 Member D; CCR8, Chemokine Receptor 8",oncology; autoimmune diseases,kinases; immune checkpoint; other,Phase 3; Phase 1; Phase 2; Approved,Yes,"discovery, development, and commercialization of small molecule therapeutics",https://stockanalysis.com/stocks/gthx/,No,,,No,,,No,,,Yes,TROP2 Antibody-Drug Conjugate (ADC),https://stockanalysis.com/stocks/gthx/,No,,,No,,,No,,,No,,,No,,,No,,
aurealis oy,2025-10-14 07:30:04,Yes,AUP-16; AUP-55,"FGF-2, Fibroblast Growth Factor 2; IL-4, Interleukin-4; CSF-1, Colony Stimulating Factor 1",chronic wounds; oncology; inflammation,cytokine,Phase 2,No,,,No,,,Yes,"human FGF-2, IL-4, and CSF-1 produced locally",https://fi.linkedin.com/company/aurealis-ltd,No,,,No,,,No,,,No,,,Yes,multi-target cell and gene therapy platform,https://fi.linkedin.com/company/aurealis-ltd,No,,,No,,,Yes,Oncolytic Bacteria lead candidate AUP-55,https://fi.linkedin.com/company/aurealis-ltd
aurealis therapeutics ag,2025-10-14 07:30:04,Yes,AUP-16; AUP1602-C; AUP-55,"FGF-2, Fibroblast Growth Factor 2; IL-4, Interleukin 4; CSF-1, Colony Stimulating Factor 1",chronic wounds; oncology,cytokine,Phase 2,No,,,No,,,Yes,"human FGF-2, IL-4, and CSF-1 produced locally by a BSL-1 engineered Lactococcus cremoris vector",https://fi.linkedin.com/company/aurealis-ltd,No,,,No,,,No,,,No,,,Yes,"multi-target cell and gene therapy platform, based on genetically modified safe lactic acid bacteria",https://fi.linkedin.com/company/aurealis-ltd,No,,,No,,,Yes,Oncolytic Bacteria lead candidate AUP-55,https://fi.linkedin.com/company/aurealis-ltd
ikena oncology inc,2023-06-15 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,small molecule drug design,https://www.linkedin.com/company/ikenaoncology,No,,,No,,,Yes,"humanized, subcutaneously administered, non-depleting IgG1 monoclonal antibody targeting OX40",https://www.globenewswire.com/news-release/2025/07/15/3116027/0/en/Ikena-Oncology-Announces-Stockholder-Approval-of-Merger-with-Inmagene-Biopharmaceuticals.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vigil neuroscience inc,2025-08-06 13:25:16,No,VG-3927; VGL101,"TREM2, Triggering Receptor Expressed on Myeloid Cells 2",neurology; neurodegenerative diseases; rare diseases,other,Phase 2; Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vaxart inc,2025-10-16 20:53:12,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,oral vaccine pills,https://www.linkedin.com/company/vaxart,No,,,No,,
ashibio inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,two of our first-in-class antibody programs,https://www.linkedin.com/company/ashibio,No,,,No,,,No,,,No,,,No,,,No,,,No,,
replicate bioscience inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,RBI-4000,IL-1 receptor agonist; IL-18 binding protein,infectious diseases; immunology,cytokine,Phase 1,No,,,No,,,Yes,Replicate works with industry leaders to create fit-for-purpose srRNA that enables patients' cells to naturally generate their own therapeutic proteins,https://www.prnewswire.com/news-releases/replicate-bioscience-announces-partnership-with-novo-nordisk-to-unlock-self-replicating-rna-therapies-for-obesity-and-diabetes-302540245.html,No,,,No,,,No,,,Yes,Replicate Bioscience is amplifying the power of RNA therapeutics by pioneering novel self-replicating RNA (srRNA) technology,https://www.linkedin.com/company/replicate-bioscience-inc,No,,,Yes,Replicate’s most advanced therapeutic protein asset targets IL-1 receptor agonist and IL18 binding protein for dual-blockade of cytokines downstream of inflammasome activation,https://www.prnewswire.com/news-releases/replicate-bioscience-announces-partnership-with-novo-nordisk-to-unlock-self-replicating-rna-therapies-for-obesity-and-diabetes-302540245.html,No,,,Yes,Replicate has an extensive toolbox of proprietary srRNA technology that enables customization of their protein expression profiles,https://www.prnewswire.com/news-releases/replicate-bioscience-announces-partnership-with-novo-nordisk-to-unlock-self-replicating-rna-therapies-for-obesity-and-diabetes-302540245.html
hanbio therapeutics ltd,2022-01-28 22:37:00,Yes,SSGJ-707,"PD-1, Programmed Death-1; VEGF, Vascular Endothelial Growth Factor",oncology,immune checkpoint; cytokine,Phase 3,No,,,No,,,Yes,Protein Sciences,https://www.prnewswire.com/news-releases/hanbio-therapeutics-announces-the-completion-of-a-us40-million-series-a-financing-led-by-orbimed-and-hankang-capital-301471066.html,Yes,innovative antibodies and other biologics products,https://www.prnewswire.com/news-releases/hanbio-therapeutics-announces-the-completion-of-a-us40-million-series-a-financing-led-by-orbimed-and-hankang-capital-301471066.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
anacardio ab,2025-10-02 10:39:26,No,AC01,"GHSR1a, Ghrelin Receptor",cardiovascular,gpcr,Phase 2,Yes,oral ghrelin mimetic small-molecule,https://se.linkedin.com/company/anacardio,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
river 3 renal corp,"Error: Connection failed - HTTPSConnectionPool(host='www.baincapital.com', po",No,R3R01,Not specified,rare diseases; chronic kidney diseases,Not specified,Phase 2,Yes,"R3R01, a molecule intended to reduce the accumulation of toxic lipids in podocytes",https://alportsyndrome.org/for-patients/clinical-trials/current-past-clinical-trials/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
olatec therapeutics llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.b,Yes,Dapansutrile; OPN-031,"NLRP3, NLR Family Pyrin Domain Containing 3",immunology; cardiovascular; neurodegenerative diseases; diabetes; oncology,enzyme,Phase 2,Yes,"innovative, oral inflammation therapeutics",https://www.linkedin.com/company/olatec,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,NLRP3 inflammasome inhibitor,https://www.linkedin.com/company/olatec
kanyos bio inc,Error: can't compare offset-naive and offset-aware dateti,No,KAN-101,Gliadin,autoimmune diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tasly biopharmaceuticals co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.sutrobio.com', port=",No,BAT8006; Prourokinase recombinant,"FRα, Folate Receptor α; Fibrin",oncology; cardiovascular,other; enzyme,Phase II; Phase III,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
vega therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='star-therapeutics.com', ",Yes,VGA039,Protein S,rare blood disorders; bleeding disorders,enzyme,Phase 1,No,,,No,,,No,,,Yes,monoclonal antibody therapy with a novel mechanism of action that regulates Protein S,https://www.linkedin.com/company/vega-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,
heartseed inc,"Error: Connection failed - HTTPSConnectionPool(host='www.bio.org', port=443):",No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
step pharma,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,Not specified,"CTPS1, Cytidine Nucleotide Triphosphate Synthase 1",autoimmune diseases,enzyme,Preclinical,Yes,Developing selective inhibitors of CTPS1 for patients with cancer and auto-immune diseases,https://www.linkedin.com/company/step-pharma/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
moonbiotech,"Error: Connection failed - HTTPSConnectionPool(host='www.echemi.com', port=44",No,3BP-6146; NTA-476,"TROP-2, Trophoblast Cell-Surface Antigen 2; PSMA, Prostate-Specific Membrane Antigen; uPAR, Urokinase-type Plasminogen Activator Receptor",oncology,other,Preclinical; Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
aro biotherapeutics co,No timestamp found,Yes,ABX1100,"GYS1, Glycogen Synthase 1",rare diseases; metabolic diseases,enzyme,Phase 1,No,,,No,,,Yes,protein technology called Centyrins,https://www.linkedin.com/company/aro-biotherapeutics,Yes,Bispecifics,https://www.linkedin.com/company/aro-biotherapeutics,Yes,Centyrin-RNA drug conjugates,https://www.arobiotx.com/,No,,,Yes,siRNA,https://www.linkedin.com/company/aro-biotherapeutics,No,,,No,,,No,,,Yes,Targeted Nanoparticles,https://www.linkedin.com/company/aro-biotherapeutics
toscana life sciences foundation,Error: Connection failed - HTTPSConnectionPool(host='www.toscanalifesciences.,No,Not specified,Not specified,oncology,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
legochem biosciences inc,2024-02-15 00:00:00,Yes,LCB71; LCB97,"ROR1, Receptor Tyrosine Kinase-Like Orphan Receptor 1; L1CAM, L1 Cell Adhesion Molecule",oncology,kinases,Preclinical,No,,,No,,,Yes,Protein-Drug Conjugates (PDCs),https://www.linkedin.com/company/legochem-biosciences-inc-/,No,,,Yes,Antibody-Drug Conjugates (ADCs),https://www.linkedin.com/company/legochem-biosciences-inc-/,No,,,No,,,No,,,No,,,No,,,No,,
ligachem biosciences inc,2024-02-15 00:00:00,Yes,Not specified,Not specified,oncology,other,Not specified,No,,,No,,,Yes,Protein-Drug Conjugates (PDCs),https://www.linkedin.com/company/legochem-biosciences-inc-/,No,,,Yes,Antibody-Drug Conjugates (ADCs),https://www.linkedin.com/company/legochem-biosciences-inc-/,No,,,No,,,No,,,No,,,No,,,No,,
shanghai argo pharmaceutical co ltd,2023-12-01 00:00:00,Yes,BW-00112; BW-40202,"ANGPTL3, Angiopoietin-like 3; CFB, Complement Factor B",cardiovascular; rare diseases,enzyme; other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,siRNA therapeutics,https://www.prnewswire.com/news-releases/argo-biopharma-announces-multi-asset-license-and-option-agreements-with-novartis-for-novel-molecules-for-cardiovascular-diseases-302544452.html,No,,,No,,,No,,,No,,
solu therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='synapse.patsnap.com', po",Yes,STX-0712; STX-0812; STX-0640,"CCR2, GPCR Chemokine Receptor 2; Pathogenic Monocytes; Mast Cells",oncology; immunology; inflammatory diseases,gpcr; other; other,Phase 1; Preclinical; Preclinical,Yes,therapies that combine the target-binding capability of small molecules with the therapeutic power of biologics,https://www.prnewswire.com/news-releases/solu-therapeutics-closes-41m-series-a-financing-and-announces-first-patient-dosed-in-phase-1-clinical-trial-of-stx-0712-in-patients-with-cmml-and-other-advanced-hematologic-malignancies-302423841.html,No,,,No,,,Yes,therapies that combine the target-binding capability of small molecules with the therapeutic power of biologics,https://www.prnewswire.com/news-releases/solu-therapeutics-closes-41m-series-a-financing-and-announces-first-patient-dosed-in-phase-1-clinical-trial-of-stx-0712-in-patients-with-cmml-and-other-advanced-hematologic-malignancies-302423841.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,CyTAC (Cytotoxicity Targeting Chimera) and TicTAC (Therapeutic Index Control Targeting Chimera) platforms,https://www.prnewswire.com/news-releases/solu-therapeutics-closes-41m-series-a-financing-and-announces-first-patient-dosed-in-phase-1-clinical-trial-of-stx-0712-in-patients-with-cmml-and-other-advanced-hematologic-malignancies-302423841.html
sapience therapeutics inc,2022-05-31 08:14:25,Yes,Lucicebtide; ST316; ST101,"C/EBPβ, CCAAT/enhancer-binding protein beta; β-catenin",oncology; gastrointestinal cancers; glioblastoma; colorectal cancer,other; enzyme,Phase 2; Phase 1,No,,,Yes,peptide therapeutics,https://www.prnewswire.com/news-releases/sapience-therapeutics-announces-41-million-series-b-financing-to-advance-pipeline-of-peptide-therapeutics-targeting-protein-protein-interactions-301557720.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
zhuhai beihai biotech co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.cbinsights.com', por",No,BH011,Not specified,oncology,Not specified,Phase I/II,Yes,Albumin Solubilized Docetaxel Injection,https://pharma.economictimes.indiatimes.com/news/pharma-industry/zydus-obtains-zhuhai-beihai-biotech-cancer-drug-us-commercial-rights/118247794,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
iliad biotechnologies llc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,advancing the next generation pertussis vaccine for the prevention of whooping cough,https://www.linkedin.com/company/iliad-biotechnologies-llc,No,,,No,,
bugworks research india pvt ltd,"Error: Connection failed - HTTPSConnectionPool(host='tracxn.com', port=443): ",Yes,BWC0977,Not specified,infectious diseases; oncology,Not specified,Phase 1,Yes,"targeted small molecules for the treatment of multidrug-resistant microbial infections and hypoxic, immunosuppressed, refractory solid tumors",https://bugworksresearch.com/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
