company_name,sector,funding,funding_citation,ai_enabled
vejle hospital,Others,Not Found,Not Found,No
velindre nhs trust,Others,Not Found,Not Found,Yes
velosbio inc,Biotechnology,"$137M, Series B",https://www.businesswire.com/news/home/20200708005049/en/VelosBio-Raises-%24137-Million-in-Series-B-Financing-to-Advance-Development-of-ROR1-Directed-Therapeutics-in-Oncology,No
veloxis pharmaceuticals as,Pharmaceuticals,"$60M, Post IPO Debt",https://www.linkedin.com/company/veloxis-pharmaceuticals,No
veloxis pharmaceuticals inc,Pharmaceuticals,"$60M, Post IPO Debt",https://www.linkedin.com/company/veloxis-pharmaceuticals,No
veneto oncology institute irccs,Others,Not Found,Not Found,No
"veneto oncology institute irccs;university of padova;department of surgical, oncology and gastroenterology sciences",Others,Not Found,Not Found,No
verastem inc,Biotechnology,"$16M, Series A",https://en.wikipedia.org/wiki/Verastem_Oncology,No
verona integrated university hospital,Others,Not Found,Not Found,No
vestre viken hf,Others,Not Found,Not Found,Yes
viatris inc,Pharmaceuticals,Not Found,Not Found,No
victor babes university of medicine and pharmacy timisoara,Others,Not Found,Not Found,No
viela bio inc,Biotechnology,"$169M, IPO",https://www.linkedin.com/company/viela-bio,No
vifor pharma ag,Pharmaceuticals,"$11.7B, Acquired",https://en.wikipedia.org/wiki/CSL_Vifor,No
vigil neuroscience inc,Biotechnology,"$40M, Post IPO Equity",https://www.linkedin.com/company/vigil-neuroscience,No
villalba general university hospital,Others,Not Found,Not Found,No
vilnius university hospital santariskiu klinikos,Others,Not Found,Not Found,No
vincerx pharma inc,Biotechnology,Not Found,Not Found,No
vir biotechnology inc,Biotechnology,"$50M, Grant",https://www.linkedin.com/company/vir-biotechnology-inc.,No
viracta therapeutics inc,Biotechnology,Not Found,Not Found,No
viralytics pty ltd,Biotechnology,"$394M, Acquired",https://www.merck.com/news/merck-and-viralytics-announce-acquisition-agreement-expanding-mercks-leading-immuno-oncology-pipeline/,No
viralytics pty ltd (inactive),Biotechnology,"$394M, Acquired",https://www.merck.com/news/merck-and-viralytics-announce-acquisition-agreement-expanding-mercks-leading-immuno-oncology-pipeline/,No
virchow biotech pvt ltd,Biotechnology,Not Found,Not Found,No
virginia commonwealth university,Others,Not Found,Not Found,No
virginia commonwealth university health,Others,Not Found,Not Found,No
virginia mason hospital & medical center,Others,Not Found,Not Found,No
viridian therapeutics inc,Biotechnology,"$225M, Post IPO equity",https://www.linkedin.com/company/viridiantx,No
virocure inc,Biotechnology,Not Found,Not Found,No
virogin biotech ltd,Biotechnology,"$120M, Series D",https://ca.linkedin.com/company/viroginbiotech,No
virtuoso therapeutics inc,Biotechnology,Not Found,Not Found,Yes
vista klinik,Others,Not Found,Not Found,No
vista lens oftalmologija,Others,Not Found,Not Found,No
visterra inc,Biotechnology,"$430M, Acquired",https://www.otsuka-us.com/discover/articles-1206,Yes
vita-salute san raffaele university,Others,Not Found,Not Found,Yes
vitaeris inc,Biotechnology,"$15M, Acquired",https://www.biospace.com/csl-behring-buys-vitaeris-picks-up-transplant-rejection-therapeutic,No
vitreo-retinal associates pc,Others,Not Found,Not Found,No
vitreous retina macula consultants of new york,Others,Not Found,Not Found,No
vivace therapeutics inc,Biotechnology,"$35M, Series D",https://www.prnewswire.com/news-releases/vivace-therapeutics-raises-35-million-in-series-d-financing-to-support-clinical-development-of-first-in-class-cancer-drug-targeting-the-hippo-pathway-302397707.html,No
vividion therapeutics inc,Biotechnology,"$135M, Series C",https://www.crunchbase.com/organization/vividion-therapeutics,No
volgograd state medical university,Others,Not Found,Not Found,No
voyager therapeutics inc,Biotechnology,"$100M, Post IPO equity",https://pitchbook.com/profiles/company/61454-17,Yes
vyriad inc,Biotechnology,"$29.5M, Series B",https://www.crunchbase.com/organization/vyriad,No
warpnine inc,Others,Not Found,Not Found,No
waitemata district health board,Others,Not Found,Not Found,No
wakayama medical university,Others,Not Found,Not Found,Yes
wakayama rosai hospital,Others,Not Found,Not Found,No
wake forest university health sciences,Others,Not Found,Not Found,Yes
walden biosciences inc,Biotechnology,"$51M, Series B",https://www.linkedin.com/company/waldenbiosciences,No
washington center for bleeding disorders,Others,Not Found,Not Found,No
washington dc va medical center,Others,Not Found,Not Found,No
washington neuropsychology research group,Others,Not Found,Not Found,No
washington university school of medicine,Others,"$583.4M, Not Found",https://bulletin.wustl.edu/medicine/,No
waterstone hanxbio pty ltd,Biotechnology,Not Found,Not Found,Yes
wayne state university,Others,Not Found,Not Found,No
weill cornell medical college,Others,Not Found,Not Found,No
wellmarker bio co ltd,Biotechnology,"$11.8M, Series C",https://www.linkedin.com/company/wellmarkerbio/,No
wenzhou medical university,Others,Not Found,Not Found,Yes
wenzhou medical university hospital one,Others,Not Found,Not Found,Yes
werewolf therapeutics inc,Biotechnology,Not Found,Not Found,Yes
west cancer center,Others,Not Found,Not Found,No
west china hospital of sichuan university,Others,Not Found,Not Found,No
west china hospital,Others,Not Found,Not Found,No
west china second university hospital of sichuan university,Others,Not Found,Not Found,No
west clinic pc,Others,Not Found,Not Found,No
west district hospital 1,Others,Not Found,Not Found,No
west japan oncology group,Pharmaceuticals,Not Found,Not Found,No
west virginia university,Others,Not Found,Not Found,No
west- japan hematology oncology group,Others,Not Found,Not Found,Yes
west-east study group for acute leukemia and other blood diseases,Others,Not Found,Not Found,No
westdeutsche studiengruppe gmbh,Pharmaceuticals,Not Found,Not Found,No
western sydney local health district (australia),Others,Not Found,Not Found,No
western university,Others,Not Found,Not Found,No
wielkopolska centre of pulmonology and thoracic surgery,Others,Not Found,Not Found,No
wigen biomedicine technology (shanghai) co ltd,Biotechnology,Not Found,Not Found,No
wilex inc (inactive),Others,Not Found,Not Found,No
winship cancer institute of emory university,Others,"$9.7M, Not Found",https://www.cancer.gov/research/infrastructure/cancer-centers/find/emorywinship,No
wissenschaftlicher service pharma gmbh,Pharmaceuticals,Not Found,Not Found,No
wistar institute,Biotechnology,"$17M, Grant",https://www.linkedin.com/company/the-wistar-institute,Yes
wolfson medical center,Others,Not Found,Not Found,No
women and infants hospital of rhode island,Others,"$35M, Not Found",https://www.wpri.com/health/women-infants-president-leaving-for-new-job/,No
wonkwang university,Others,Not Found,Not Found,Yes
working group of drug tumor therapy non-profit gmbh,Error,Error,Error,Error
"world health organization;ministry of health, uganda",Others,Not Found,Not Found,No
world health organization,Others,Not Found,Not Found,No
worldwide innovative networking in personalized cancer medicine consortium,Biotechnology,Not Found,Not Found,Yes
wuhan binhui biopharmaceutical co ltd,Biotechnology,Not Found,Not Found,No
wuhan binhui biotechnology co ltd,Biotechnology,Not Found,Not Found,No
wuhan children''s hospital,Others,Not Found,Not Found,Yes
wuhan createrna science and technology co ltd,Biotechnology,Not Found,Not Found,No
wuhan hanxiong biotechnology co ltd,Biotechnology,Not Found,Not Found,No
wuhan infectious diseases hospital,Others,Not Found,Not Found,No
wuhan institute of biological products co ltd,Pharmaceuticals,Not Found,Not Found,No
wuhan union hospital,Others,Not Found,Not Found,No
wuhan university,Others,Not Found,Not Found,Yes
wuhan yzy biopharma co ltd,Biotechnology,Not Found,Not Found,No
wurzburg university hospital,Others,Not Found,Not Found,No
wuxi biocity biopharma co ltd,Pharmaceuticals,Not Found,Not Found,No
wuxi fuxin pharmaceutical research and development co ltd,Pharmaceuticals,Not Found,Not Found,No
wuxi yaomingkang biological medicine co ltd,Biotechnology,Not Found,Not Found,No
wuxi zhikang hongyi biological technology co ltd,Biotechnology,Not Found,Not Found,No
wyeth pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
wyeth pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,No
x4 pharmaceuticals inc,Biotechnology,"$85M, Post IPO equity",https://www.linkedin.com/company/x4-pharmaceuticals,No
xbiotech inc,Biotechnology,"$750M, Acquired",https://en.wikipedia.org/wiki/XBiotech,No
xoma corp,Biotechnology,"$140M, Non-Dilutive Financing",https://xoma.com/,No
xbrane biopharma ab,Biotechnology,"$22M, IPO",https://xbrane.com/en/,No
xencor inc,Biotechnology,"$110.5M, IPO",https://www.globaldata.com/company-profile/xencor-inc/,No
xentria inc,Biotechnology,Not Found,Not Found,No
xi''an 1st hospital,Others,Not Found,Not Found,No
xi''an international medical center hospital,Others,Not Found,Not Found,Yes
xi''an jiaotong university,Others,Not Found,Not Found,No
xi''an xintong pharmaceutical research co ltd,Pharmaceuticals,Not Found,Not Found,No
xi'an jiaotong university hospital 1,Others,Not Found,Not Found,No
xiamen branch of zhongshan hospital affiliated to fudan university,Others,Not Found,Not Found,No
xiamen zhongshan hospital,Others,Not Found,Not Found,No
xiangya hospital,Others,Not Found,Not Found,No
xijing digestive disease hospital,Others,Not Found,Not Found,No
xijing hospital of air force military medical university,Others,Not Found,Not Found,Yes
xijing hospital,Others,Not Found,Not Found,No
xiling lab co ltd,Biotechnology,Not Found,Not Found,Yes
xilingyuan pharmaceutical co ltd,Pharmaceuticals,"$13.9M, Series A",https://tracxn.com/d/companies/chengdu-xilingyuan-pharmaceutical/__FLotb3dYwfOJevQKXdJp1ksGc8mpwZyRH6NceGRmL_U,Yes
xilio therapeutics inc,Biotechnology,"$50M, Post IPO equity",https://www.linkedin.com/company/xilio-tx,No
xinhua hospital of zhejiang province,Others,Not Found,Not Found,No
xinjiang uygur autonomous region chinese medicine hospital,Others,Not Found,Not Found,No
xinqiao hospital of army military medical university,Others,Not Found,Not Found,No
xinxiang medical university hospital 1,Others,Not Found,Not Found,No
xiyuan hospital of china academy of chinese medical sciences,Others,Not Found,Not Found,No
xi’an jiaotong university health science center,Others,Not Found,Not Found,Yes
xoft inc,Others,"$968.1K, Debt financing",https://www.crunchbase.com/organization/xoft,No
xuancheng city people''s hospital,Others,Not Found,Not Found,No
xuanwu hospital,Others,Not Found,Not Found,Yes
xuanzhu biopharmaceutical ltd,Pharmaceuticals,"$11.60M, IPO",https://www.bloomberg.com/quote/2593041D:HK,No
xuanzhu biotechnology co ltd,Biotechnology,Not Found,Not Found,No
xuchang central hospital,Others,Not Found,Not Found,No
xuzhou cancer hospital,Others,Not Found,Not Found,No
xuzhou central hospital,Others,Not Found,Not Found,Yes
xynomic pharmaceuticals holdings inc,Pharmaceuticals,"$10M, Series B",https://www.linkedin.com/company/xynomic-pharma,No
y's therapeutics co ltd,Biotechnology,"$412M, Acquired",https://www.linkedin.com/company/y-mabs-therapeutics-inc-,Yes
y-biologics inc,Biotechnology,Not Found,Not Found,No
y-mabs therapeutics inc,Biotechnology,"$115M, Post IPO equity",https://www.linkedin.com/company/y-mabs-therapeutics-inc-,No
yale university,Others,Not Found,Not Found,No
yancheng first peoples'' hospital,Others,Not Found,Not Found,No
yancheng third people''s hospital,Others,Not Found,Not Found,No
yangtze university hospital no. 1,Others,Not Found,Not Found,No
yangzhou university affiliated hospital,Others,Not Found,Not Found,No
yanshi people’s hospital,Others,Not Found,Not Found,No
yantai rongchang pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
yerevan state medical university,Others,Not Found,Not Found,No
yeungnam university college of medicine,Others,Not Found,Not Found,No
yibin city second people''s hospital,Others,Not Found,Not Found,No
yichang central people''s hospital,Others,Not Found,Not Found,No
yixing people''s hospital,Others,Not Found,Not Found,No
yixing people's hospital,Others,Not Found,Not Found,No
yiyang central hospital,Others,Not Found,Not Found,No
yodogawa christian hospital,Others,Not Found,Not Found,No
yonsei university college of dentistry,Others,Not Found,Not Found,No
yonsei university college of medicine,Others,Not Found,Not Found,No
yonsei university health system,Others,Not Found,Not Found,No
youjiang medical college hospital,Others,Not Found,Not Found,No
yueyang hospital of integrated chinese and western medicine,Others,Not Found,Not Found,Yes
yueyang hospital of integrated traditional chinese and western medicine,Others,Not Found,Not Found,No
yuhan corp,Pharmaceuticals,Not Found,Not Found,No
yunnan cancer hospital,Others,Not Found,Not Found,No
yunyan pharmaceutical technology co ltd,Pharmaceuticals,Not Found,Not Found,No
yuzuncu yil university,Others,Not Found,Not Found,No
zahedan university of medical sciences,Others,Not Found,Not Found,No
zai lab ltd,Biotechnology,"$230M, Post IPO equity",https://www.linkedin.com/company/zai-lab,No
zealand university hospital,Others,Not Found,Not Found,Yes
zelluna asa,Biotechnology,"$5M, Private Placement",https://www.euronext.com/en/about/media/euronext-press-releases/zelluna-lists-euronext,No
zenas biopharma (usa) llc,Biotechnology,"$300M, Post IPO equity",https://www.linkedin.com/company/zenas-biopharma,No
zenas biopharma inc,Biotechnology,"$120M, Post IPO equity",https://finance.yahoo.com/news/zenas-biopharma-zbio-32-5-161631854.html,No
zentalis pharmaceuticals inc,Biotechnology,"$235.5M, Post IPO equity",https://www.linkedin.com/company/zentalis-pharmaceuticals,No
zentera therapeutics inc,Biotechnology,"$75M, Series B",https://www.globenewswire.com/news-release/2021/08/02/2272699/0/en/Zentera-Therapeutics-Announces-Closing-of-75-Million-Series-B-Financing.html,No
zenyaku kogyo co ltd,Pharmaceuticals,Not Found,Not Found,No
zhangzhou municipal hospital of fujian province,Others,Not Found,Not Found,No
zhaoke (guangzhou) oncology pharmaceutical ltd,Pharmaceuticals,"$10M, IPO",https://www.zkoph.com/?lang=en,Yes
zhejiang borui biopharmaceutical co ltd,Biotechnology,"$77.1M, Equity Offering",https://www.globaldata.com/company-profile/zhejiang-hisun-pharmaceutical-co-ltd/deals/,No
zhejiang cancer hospital,Others,Not Found,Not Found,No
zhejiang chinese medical university hospital one,Others,Not Found,Not Found,Yes
zhejiang chinese medicine university hospital 2,Others,Not Found,Not Found,Yes
zhejiang doer biologics corp,Biotechnology,Not Found,Not Found,No
zhejiang genfleet therapeutics inc,Biotechnology,"$233M, IPO",https://cn.linkedin.com/company/genfleet-therapeutics,Yes
zhejiang hisun pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang hisunbioray biopharmaceutical co ltd,Error,Error,Error,Error
zhejiang medicine co ltd,Pharmaceuticals,Not Found,Not Found,No
zhejiang novocodex biopharmaceuticals co ltd,Biotechnology,Not Found,Not Found,Yes
zhejiang teruisi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
zhejiang university medical college hospital four,Others,Not Found,Not Found,Yes
zhejiang university,Others,Not Found,Not Found,Yes
zhejiang xinkanghe biomedical technology co ltd,Biotechnology,"$10M, Series A",http://en.kanovabiopharma.com/,No
zhengzhou people''s hospital,Others,Not Found,Not Found,No
zhenjiang first people''s hospital,Others,Not Found,Not Found,No
zhenjiang hospital,Others,Not Found,Not Found,No
zhongda hospital southeast university,Others,"$81.82M, Not Found",https://govt.chinadaily.com.cn/s/201904/12/WS5cb02cd8498e079e6801d6c4/zhongda-hospital-southeast-university.html,Yes
zhongshan hospital,Others,Not Found,Not Found,No
zhongshan kang fang biological medicine co ltd,Biotechnology,Not Found,Not Found,Yes
zhongshan kangfang biomedicine co ltd,Biotechnology,"$150M, Series D",https://www.usmart.sg/news/7174242482610406155,Yes
zhongshan medicine novozymes new drug research and development co ltd,Not Found,Not Found,Not Found,Unknown
zhongshan ophthalmic center,Others,Not Found,Not Found,Yes
zhongsheng fu nuojian biotechnology (shanghai) co ltd,Biotechnology,Not Found,Not Found,No
zhuhai trinomab biotechnology co ltd,Biotechnology,Not Found,Not Found,No
zhuhai trinomab pharmaceutical co ltd,Biotechnology,Not Found,Not Found,No
zibo municipal hospital,Others,Not Found,Not Found,No
zielbio inc,Biotechnology,Not Found,Not Found,Yes
zion pharma co ltd,Biotechnology,"$70M, Acquired",https://www.pharmaceutical-technology.com/news/roche-zion-pharmas-zn-a-1041/,No
zistdaru danesh ltd,Pharmaceuticals,Not Found,Not Found,No
zr pharma & gmbh,Pharmaceuticals,Not Found,Not Found,No
zumutor biologics inc,Biotechnology,"$6.2M, Series A",https://www.linkedin.com/company/zumutor,No
zura bio ltd,Biotechnology,"$112.5M, IPO",https://www.stocktitan.net/news/ZURA/,No
zuyderland medisch centrum,Others,Not Found,Not Found,No
zydus lifesciences ltd,Pharmaceuticals,Not Found,Not Found,No
zymeworks inc,Biotechnology,"$59M, IPO",https://en.wikipedia.org/wiki/Zymeworks,No
effector therapeutics inc,Biotechnology,"$325M, IPO",https://www.sfgate.com/tech/article/effector-therapeutics-biotech-shut-down-19539918.php,No
idd biotech sas,Biotechnology,Not Found,Not Found,No
iomedico ag,Pharmaceuticals,"$201,157, Not Found","https://www.northdata.com/IOMEDICO%20AG,%20Freiburg%20i%C2%B7%20Breisgau/Amtsgericht%20Freiburg%20HRB%207461",Yes
iomx therapeutics ag,Biotechnology,"$75.37M, Series B",https://de.linkedin.com/company/iomx-therapeutics,No
ionctura sa,Biotechnology,"$80M, Series B",https://www.cancerresearchhorizons.com/news-and-events/our-news/ionctura-announces-eu80m-series-b-financing-progress-pipeline-through,No
iteos therapeutics inc,Biotechnology,"$120M, Post IPO equity","https://www.linkedin.com/company/iteos-therapeutics-sa#:~:text=iTeos%20Therapeutics%20is%20a%20clinical,immuno%2Doncology%20therapeutics%20for%20patients.",No
iteos therapeutics sa,Biotechnology,"$156.5M, Not Found",https://www.biopharmadive.com/news/iteos-operations-wind-down-biotech-shareholders/749137/,No
invox pharma ltd,Biotechnology,"$161M, Acquired",https://www.fiercebiotech.com/biotech/f-star-charts-new-path-splitting-invox-after-2023s-161m-acquisition,Yes
medac gmbh,Pharmaceuticals,Not Found,Not Found,No
pharmaand gmbh,Pharmaceuticals,Not Found,Not Found,No
aim vaccine co ltd,Pharmaceuticals,Not Found,Not Found,Yes
anrs research center,Biotechnology,"$51M, Not Found",https://www.glopid-r.org/members/institut-national-de-la-sante-et-de-la-recherche-medicale-inserm/,No
az sint-jan brugge-oostende av,Others,Not Found,Not Found,No
abogen inc.,Biotechnology,"$1.134B, Series C",https://www.cbinsights.com/company/abon,Yes
aglaia kyriakou children''s hospital,Others,Not Found,Not Found,No
almaarefa university,Others,Not Found,Not Found,No
albert b. sabin vaccine institute inc,Not Found,Not Found,Not Found,Unknown
argorna pharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,Yes
artus therapeutics inc,Pharmaceuticals,"$501K, Grant",https://tracxn.com/d/companies/artus-therapeutics/__b4LNkelDTcfWjJJK-BZciCU045k1EE1AltNvwnpUi_s,No
austral university hospital,Others,Not Found,Not Found,No
autonomous university of barcelona,Others,Not Found,Not Found,No
bayside health,Others,Not Found,Not Found,No
biomedical research institute sant pau,Biotechnology,Not Found,Not Found,No
boston biopharm,Pharmaceuticals,Not Found,Not Found,No
butantan institute,Biotechnology,Not Found,Not Found,No
cnbg-virogin biotech (shanghai) co ltd,Biotechnology,Not Found,Not Found,No
cr2o bv,Pharmaceuticals,"$25.9M, Not Found",https://www.cr2o.nl/,No
cti clinical trial and consulting inc,Pharmaceuticals,Not Found,Not Found,Yes
cansino biologics inc,Biotechnology,"$750M, IPO",https://en.wikipedia.org/wiki/CanSino_Biologics,No
canadian immunization research network,Biotechnology,"$15M, Not Found",https://research.mcmaster.ca/funding/cihr-canadian-immunization-research-network-cirn/,No
catholic kwandong university,Others,"$91.35M, Acquired",https://en.wikipedia.org/wiki/Catholic_Kwandong_University,No
chang gung memorial hospital,Others,Not Found,Not Found,Yes
chengdu westgene biopharma co ltd,Biotechnology,"$42M, Series A",https://www.bioprocessintl.com/therapeutic-class/westgene-raises-42m-in-mrna-focused-series-a-funding,Yes
chengdu xinhua hospital,Others,Not Found,Not Found,No
chinese center for disease control and prevention,Others,"$450,000, Not Found",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=5fc8UabQf1mLPnTnp4QDTQ%3D%3D,No
clinone inc,Others,"$3M, Series A",https://www.boulderventures.com/clinone,No
clinica alemana sa,Others,Not Found,Not Found,No
clover biopharmaceuticals ltd,Biotechnology,Not Found,Not Found,No
curevac nv,Biotechnology,"$213M, IPO",https://en.wikipedia.org/wiki/CureVac,No
cyanvac llc,Biotechnology,Not Found,Not Found,No
d''or institute for research and teaching,Others,Not Found,Not Found,Yes
dhr health institute for research and development,Others,Not Found,Not Found,No
ente ospedaliero galliera hospital,Others,Not Found,Not Found,No
erasme hospital,Others,Not Found,Not Found,Yes
eyegene inc,Biotechnology,Not Found,Not Found,No
facultad de medicina - universidad francisco de vitoria,Others,Not Found,Not Found,No
faculty of medicine 1 charles university,Others,Not Found,Not Found,No
faculty of medicine university of sao paulo,Others,Not Found,Not Found,No
faculty of medicine vajira hospital,Others,Not Found,Not Found,No
faculty of medicine of prince of songkla university,Others,Not Found,Not Found,No
federal ministry of health nigeria,Others,Not Found,Not Found,No
federal university of espirito santo,Others,Not Found,Not Found,No
foundation irccs ca granda major hospital policlinico,Others,Not Found,Not Found,No
foundation medical corporation fujita memorial hospital,Others,Not Found,Not Found,Yes
french national institute of health and medical research,Not Found,Not Found,Not Found,Unknown
fresenius medical care deutschland gmbh,Not Found,Not Found,Not Found,Unknown
friedrich-alexander-university erlangen-nuremberg,Not Found,Not Found,Not Found,Unknown
fujita health university hospital,Others,Not Found,Not Found,Yes
fukushima medical university school of medicine,Others,Not Found,Not Found,No
geovax labs inc,Biotechnology,"$12.8M, IPO",https://en.wikipedia.org/wiki/GeoVax,No
hdt bio corp,Biotechnology,"$1M, Grant",https://www.crunchbase.com/organization/hdt-bio,No
hacettepe university faculty of medicine,Not Found,Not Found,Not Found,Unknown
hacettepe university hospitals,Others,Not Found,Not Found,No
hadassah-hebrew university medical center,Not Found,Not Found,Not Found,Unknown
health systems research institute,Not Found,Not Found,Not Found,Unknown
hefei afana biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
heim pal children''s hospital,Not Found,Not Found,Not Found,Unknown
helix nanotechnologies inc,Biotechnology,"$665,452, Series A",https://www.linkedin.com/company/helixnano,Yes
hong kong sanatorium & hospital,Not Found,Not Found,Not Found,Unknown
hospital angel c. padilla,Others,Not Found,Not Found,No
hospital clinico san carlos,Not Found,Not Found,Not Found,Unknown
huntington memorial hospital,Not Found,Not Found,Not Found,Unknown
innorna co ltd,Not Found,Not Found,Not Found,Unknown
institut pasteur de tunis,Biotechnology,"$596,970, Not Found",https://www.gatesfoundation.org/about/committed-grants/2023/08/inv-059607,No
"institute of anatomy, technical university dresden",Others,Not Found,Not Found,Yes
institute of clinical and experimental medicine,Others,Not Found,Not Found,No
institute of public health albania,Others,Not Found,Not Found,No
international network for strategic initiatives in global hiv trials,Not Found,Not Found,Not Found,Unknown
invicta research and development center,Biotechnology,Not Found,Not Found,Yes
istanbul university cerrahpasa,Others,Not Found,Not Found,No
jiangsu province centers for disease control and prevention,Others,Not Found,Not Found,No
kameda medical center,Not Found,Not Found,Not Found,Unknown
kaohsiung medical university chung-ho memorial hospital,Others,Not Found,Not Found,No
kids research institute australia,Others,"$221.1M, Not Found",https://au.linkedin.com/company/the-kids-research-institute-australia,Yes
king abdulaziz medical city,Not Found,Not Found,Not Found,Unknown
klinikum nurnberg sud,Not Found,Not Found,Not Found,Unknown
klinikum rechts der isar technical university of munich,Not Found,Not Found,Not Found,Unknown
kocaeli university,Others,Not Found,Not Found,No
laboratorios hipra sa,Not Found,Not Found,Not Found,Unknown
lahore general hospital,Not Found,Not Found,Not Found,Unknown
lancashire teaching hospitals nhs trust,Not Found,Not Found,Not Found,Unknown
launceston general hospital,Not Found,Not Found,Not Found,Unknown
leicester general hospital,Others,Not Found,Not Found,No
lemonex inc,Biotechnology,"$4.6M, Not Found",https://cepi.net/cepi-partners-lemonex-advance-mrna-vaccine-delivery-against-future-pandemic-threats,No
leukemia & lymphoma society inc,Others,"$17M, Not Found",https://bloodcancerunited.org/,No
liverna therapeutics inc,Biotechnology,Not Found,Not Found,Yes
luigi sacco hospital,Not Found,Not Found,Not Found,Unknown
mrc/uvri and lshtm uganda research unit,Others,"$3.3M, Not Found",https://www.uvri.go.ug/news/mrcuvri-and-lshtm-uganda-research-unit-receives-%C2%A327-million-mrcukri-support-uganda%E2%80%99s-covid-19,No
mahidol university faculty of medicine ramathibodi hospital,Not Found,Not Found,Not Found,Unknown
mebo research inc,Biotechnology,Not Found,Not Found,No
medigen vaccine biologics corp,Not Found,Not Found,Not Found,Unknown
medio tejo hospital center,Others,Not Found,Not Found,No
"ministry of health, nigeria",Others,Not Found,Not Found,No
nagasaki university hospital,Others,Not Found,Not Found,No
nakornping hospital,Others,Not Found,Not Found,No
nanoribo (shanghai) biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
naresuan university,Others,Not Found,Not Found,No
national higher education science research and innovation policy council,Others,Not Found,Not Found,Yes
national institute for infectious diseases lazzaro spallanzani irccs,Others,Not Found,Not Found,No
national institute of health,Biotechnology,"$87M, Grant",https://bit.ly/4pBYT9T,Yes
national institute on aging,Others,Not Found,Not Found,No
national institutes of health,Others,"$45B, Not Found",https://en.wikipedia.org/wiki/National_Institutes_of_Health,No
national research center egypt,Biotechnology,Not Found,Not Found,Yes
national tsing hua university,Others,Not Found,Not Found,No
national university cancer institute singapore,Others,Not Found,Not Found,Yes
national vaccine institute,Biotechnology,Not Found,Not Found,No
neovac ltd,Biotechnology,"$1.49M, Seed",https://www.cbinsights.com/company/neovac,No
nova clinical hospital,Others,Not Found,Not Found,No
novavax inc,Biotechnology,"$1.6B, Operation Warp Speed",https://en.wikipedia.org/wiki/Novavax,No
odense university hospital,Others,Not Found,Not Found,Yes
ospedale policlinico san matteo,Others,Not Found,Not Found,No
pt bio farma,Pharmaceuticals,"$45.76M, Not Found",https://www.gatesfoundation.org/about/committed-grants/2020/02/inv004075,No
pharmajet inc,Biotechnology,"$10M, Corporate round",https://www.linkedin.com/company/pharmajet-inc,No
physiq inc,Others,"$500K, Grant",https://www.crunchbase.com/organization/physiq,Yes
prince sattam bin abdulaziz university,Others,Not Found,Not Found,No
prince of songkla university,Others,Not Found,Not Found,No
protestant university of congo,Others,Not Found,Not Found,No
providence therapeutics inc,Biotechnology,"$2.1M, Grant",https://www.crunchbase.com/organization/providence-therapeutics,No
quratis inc,Biotechnology,Not Found,Not Found,No
rnacure,Biotechnology,Not Found,Not Found,No
rvac medicines pte ltd,Biotechnology,"$140M, Series B",https://www.linkedin.com/company/rvac-medicines,No
rambam health care campus,Others,Not Found,Not Found,Yes
renap co ltd,Biotechnology,Not Found,Not Found,Yes
recovac consortium,Biotechnology,"$10M, Not Found",https://www.pandemicpact.org/grants/P29519,No
regents of the university of minnesota,Others,Not Found,Not Found,Yes
replicate bioscience inc,Biotechnology,"$40M, Series A",https://www.crunchbase.com/organization/replicate-bioscience,No
rethymnon general hospital,Others,Not Found,Not Found,No
rinuagene biotechnology co ltd,Biotechnology,Not Found,Not Found,Yes
rock biomedical inc,Biotechnology,Not Found,Not Found,Yes
rzeszow university,Others,Not Found,Not Found,No
st pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
sackler school of medicine,Others,Not Found,Not Found,No
saint joseph university of beirut,Others,Not Found,Not Found,No
sciensano,Others,Not Found,Not Found,Yes
seqirus ltd,Pharmaceuticals,Not Found,Not Found,No
shanghai rnacure biopharma co ltd,Biotechnology,"$10M, Series A",https://www.cbinsights.com/company/rnacure,No
sir run run hospital,Others,Not Found,Not Found,Yes
siriraj research and development fund,Others,Not Found,Not Found,No
state medical institute,Error,Error,Error,Error
stemirna therapeutics ltd,Biotechnology,Not Found,Not Found,No
sydney local health district,Others,Not Found,Not Found,Yes
tan tock seng hospital,Others,Not Found,Not Found,No
technovalia pty ltd,Biotechnology,Not Found,Not Found,No
tel aviv university ,Others,Not Found,Not Found,No
tel aviv university,Others,Not Found,Not Found,No
telethon kids institute,Others,Not Found,Not Found,Yes
telethon kids institute.,Others,Not Found,Not Found,Yes
terran orbital corp,Others,"$450M, Acquired",https://news.lockheedmartin.com/2024-08-15-Lockheed-Martin-to-Acquire-Terran-Orbital,No
thammasat university hospital,Others,Not Found,Not Found,Yes
