company_name,website_timestamp,preclinical_stage,drug_molecule,target,therapeutic_area,target_type,development_stage,small_molecules,small_molecules_keyword,small_molecules_source_url,peptides,peptides_keyword,peptides_source_url,proteins,proteins_keyword,proteins_source_url,antibodies,antibodies_keyword,antibodies_source_url,antibody_conjugates,antibody_conjugates_keyword,antibody_conjugates_source_url,fusion_proteins,fusion_proteins_keyword,fusion_proteins_source_url,nucleic_acid_therapeutics,nucleic_acid_therapeutics_keyword,nucleic_acid_therapeutics_source_url,gene_cell_therapies,gene_cell_therapies_keyword,gene_cell_therapies_source_url,vaccines,vaccines_keyword,vaccines_source_url,protein_degraders,protein_degraders_keyword,protein_degraders_source_url,other_modalities,other_modalities_keyword,other_modalities_source_url
maze therapeutics inc,2025-10-14 18:03:54,Yes,MZE001,"GYS1, Glycogen Synthase 1",rare diseases,enzyme,Phase 1,Yes,small molecule precision medicines,https://www.linkedin.com/company/mazetx,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
clasp therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,CLSP-1025,"p53R175H, Tumor-Specific Mutation in p53 Protein",oncology,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,developing next-generation T cell engagers (TCEs) that target tumor-specific oncogenic driver mutations,https://www.linkedin.com/company/clasp-therapeutics,No,,,No,,,Yes,next-generation T cell engagers (TCEs),https://www.linkedin.com/company/clasp-therapeutics
exegenesis bio inc,2024-12-03 15:25:42,No,EXG001-307,"SMN1, Survival Motor Neuron 1",rare diseases; neurology,other,Phase 1/2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"gene therapy pipeline is based on proprietary capsids, promoters and unique protein engineering designs",https://www.linkedin.com/company/exegenesis,No,,,No,,,No,,
latigo biotherapeutics inc,2025-03-17 05:00:00,No,LTG-001; LTG-305,"NaV1.8, Voltage-Gated Sodium Channel",pain management,ion channels,Phase 1,Yes,Nav1.8 inhibitor,https://www.prnewswire.com/news-releases/latigo-biotherapeutics-closes-150-million-in-series-b-financing-to-advance-non-opioid-pain-therapeutics-302397457.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
catalym gmbh,Error: Connection failed - HTTPSConnectionPool(host='european-biotechnology.c,Yes,visugromab,"GDF-15, Growth Differentiation Factor-15",oncology,cytokine,Phase 3,No,,,No,,,No,,,Yes,"anti-GDF-15 antibody, visugromab",https://de.linkedin.com/company/catalym,Yes,combining our clinical-stage antibody visugromab with antibody-drug conjugates (ADCs),https://de.linkedin.com/company/catalym,No,,,No,,,No,,,No,,,No,,,Yes,new class of immunotherapies that neutralize GDF-15,https://de.linkedin.com/company/catalym
carmot therapeutics inc,2023-06-25 00:00:00,Yes,CT-388; CT-868; CT-996; Petrelintide,"GLP-1, Glucagon-Like Peptide-1 Receptor; GIP, Glucose-Dependent Insulinotropic Polypeptide Receptor; Amylin, Amylin Analog",obesity; diabetes; metabolic diseases,gpcr; other,Phase 3; Phase 2; Phase 1,Yes,"CT-996, a once-daily oral small molecule GLP-1 receptor agonist",https://www.gene.com/carmot,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
lumen bioscience inc,"Error: Connection failed - HTTPSConnectionPool(host='www.lumen.bio', port=443",No,LMN-201,Clostridioides difficile infection,infectious diseases,other,Phase 2,No,,,No,,,Yes,spirulina-based GMP manufacturing,https://www.prnewswire.com/news-releases/lumen-bioscience-expands-board-and-leadership-team-to-advance-clinical-pipeline-of-novel-oral-biologics-302577688.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"spirulina-based drug discovery, manufacturing, and delivery platform",https://www.prnewswire.com/news-releases/lumen-bioscience-expands-board-and-leadership-team-to-advance-clinical-pipeline-of-novel-oral-biologics-302577688.html
sirius therapeutics inc,No timestamp found,No,SRSD107,"FXI, Factor XI",cardiovascular; coagulation disorders,enzyme,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,siRNA technology,https://www.linkedin.com/company/sirius-therapeutics-inc,No,,,No,,,No,,,No,,
artios pharma ltd,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,ART0380; ART4215,"ATR, Ataxia Telangiectasia and Rad3-related protein; Polθ, DNA Polymerase Theta",oncology,kinases; enzyme,Phase 1,Yes,selective small-molecule ATR inhibitor,https://www.linkedin.com/company/artios-pharma-ltd,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
arthrosi therapeutics inc,2025-10-08 08:00:00,No,pozdeutinurad; AR882,"URAT1, Uric Acid Transporter 1",metabolic diseases,enzyme,Phase 3,Yes,highly potent and selective next generation URAT1 inhibitor,https://www.prnewswire.com/news-releases/arthrosi-secures-153-million-in-series-e-financing-to-complete-pivotal-development-of-pozdeutinurad-for-the-treatment-of-gout-and-tophaceous-gout-302578248.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
nmd pharma as,"Error: Connection failed - HTTPSConnectionPool(host='international.au.dk', po",No,NMD670,Not specified,Genetic disorders; rare diseases,Not specified,Not specified,Yes,ClC-1 Cl- ion channel inhibitors,https://www.linkedin.com/company/nmdpharma/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hongyun huaning (hangzhou) biopharmaceutical co ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.bioworld.com', port=",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,The World's First ETa-specific Monoclonal Antibody: Gmax Biopharm's GMA131 Approved by the US FDA for Clinical Study on (DKD) Diabetic Kidney Disease,https://enmobile.prnasia.com/mediaroom/?company_id=16265,Yes,"ACR246, a best-in-class ADC developed by Hangzhou Adcoris and potentially first to market, targets the 5T4 fetal antigen and utilizes a patented topoisomerase I inhibitor.",https://medium.com/@wuhanmabnus/the-target-of-endothelin-1-receptor-ednra-f7974d1f741d,No,,,No,,,No,,,No,,,No,,,No,,
iteos therapeutics sa,2025-05-28 12:10:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Small molecule immunomodulators,https://www.linkedin.com/company/iteos-therapeutics-sa,No,,,No,,,Yes,anti-TREM2 antibody,https://www.linkedin.com/company/iteos-therapeutics-sa,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"T Cell Engagers, BiTEs",https://www.linkedin.com/company/iteos-therapeutics-sa
cytomx therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='seekingalpha.com', port=",Yes,CX-2051; CX-801,"EpCAM, Epithelial Cell Adhesion Molecule; IFN-α2b, Interferon Alpha-2b",oncology,enzyme; cytokine,Phase 1,No,,,No,,,No,,,No,,,Yes,EpCAM antibody drug conjugate (CX-2051),https://www.linkedin.com/company/cytomx-therapeutics,No,,,No,,,No,,,No,,,No,,,Yes,immune modulators,https://www.cnbc.com/quotes/CTMX
neurolixis inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,Yes,NLX-112; NLX-101; NLX-204,"5-HT1A, Serotonin 5-HT1A receptor",CNS; rare diseases; movement disorders; Parkinson's disease; autism spectrum disorders; depression,gpcr,Phase 2,Yes,discovery and development of novel drugs,https://www.linkedin.com/company/neurolixis-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tengion inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,Neo-Urinary Conduit; Neo-Kidney Augment; Neo-Bladder Augment,Bladder dysfunction; Kidney failure; Neurogenic bladder,oncology; nephrology; urology,other,Phase 1; Preclinical; Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"Neo-Kidney Augment™, Neo-Urinary Conduit™, regenerative medicine, cellular therapies",https://www.prnewswire.com/news-releases/tengion-announces-transactions-totaling-336-million-to-advance-its-organ-regeneration-platform-213872451.html,No,,,No,,,Yes,"Organ Regeneration Platform™, regenerative medicine",https://www.prnewswire.com/news-releases/tengion-announces-transactions-totaling-336-million-to-advance-its-organ-regeneration-platform-213872451.html
vitaeris inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,clazakizumab; garadacimab; SAB-185; CSL112; CSL200,"IL-6, Interleukin-6; Factor XIIa; SARS-CoV-2; ApoA-1, Apolipoprotein A-1; Disease Name",immunology; respiratory; cardiovascular; transplant; rare diseases,cytokine; enzyme; other; enzyme; other,Phase 3; Phase 2; Early Phase; Phase 3; Phase 1,No,,,No,,,Yes,recombinant proteins,https://biomelbourne.org/csl-to-acquire-biotech-company-vitaeris/,Yes,monoclonal antibody (MAB),https://newsroom.csl.com/2020-06-08-CSL-Behring-to-Acquire-Biotech-Company-Vitaeris,No,,,No,,,No,,,No,,,No,,,No,,,No,,
hybridon inc,2000-06-30 00:00:00,Yes,Aducanumab; AGB101; AR1001; AVP-786; AXS-05; Blarcamesine; BPDO-1603; Brexpiprazole; Caffeine; Donanemab; Donepezil; E2814; Fosgonimeton; Gantenerumab; Guanfacine; Hydralazine hydrochloride; Icosapent ethyl,"Aβ, Amyloid Beta; SV2A, Synaptic Vesicle Glycoprotein 2A; Neurotransmitter receptors; NMDA, N-Methyl-D-Aspartate receptor; Sigma-1 receptor; M2 autoreceptor; Tau, Microtubule-associated protein tau; HGF/MET receptor system; Alpha-2 adrenergic receptor; Free radicals; Omega-3 fatty acids",neurology; Alzheimer's disease; cognitive disorders,other; other; gpcr; gpcr; gpcr; other; other; gpcr; gpcr; other; gpcr; other; other; other; gpcr; other; other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"antisense drugs, novel immune stimulatory CpG DNA, functional genomics",https://www.bioprocessonline.com/doc/hybridon-sells-dna-manufacturing-business-0002,No,,,No,,,No,,,No,,
novan inc,2023-07-17 00:00:00,No,ZELSUVMI; berdazimer,Molluscum contagiosum,dermatology; infectious diseases,other,Approved,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,NITRICIL™ drug delivery technology,https://investor.ligand.com/news-and-events/press-releases/news-details/2023/Ligand-Offers-15-Million-To-Acquire-Assets-Of-Novan-Inc/default.aspx
freeline therapeutics holdings plc,No timestamp found,No,TLN-121; KRAS inhibitor; EZH2 inhibitor,"BCL6, B-cell lymphoma 6; KRAS, Kirsten Rat Sarcoma Viral Oncogene Homolog; EZH2, Enhancer of Zeste Homolog 2",oncology,enzyme; other; enzyme,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,developing transformative adeno-associated virus (AAV) vector-mediated gene therapies,https://www.marketscreener.com/quote/stock/FREELINE-THERAPEUTICS-HOL-110594703/company/,No,,,No,,,No,,
mina therapeutics ltd,2021-08-06 00:00:00,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,No,,,No,,,No,,,Yes,RNA therapeutics,https://uk.linkedin.com/company/mina-therapeutics,Yes,Harnessing an innate mechanism of gene activation,https://uk.linkedin.com/company/mina-therapeutics,No,,,No,,,No,,
eicosis llc,Error: can't compare offset-naive and offset-aware dateti,No,Not specified,"sEH, Soluble Epoxide Hydrolase",pain; inflammation,enzyme,Phase 1,Yes,lead compounds developed by Hammock were licensed exclusively to EicOsis,https://research.ucdavis.edu/eicosis-receives-15m-to-help-fund-human-clinical-trials-of-non-opioid-pain-therapy/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
achaogen inc (inactive),"Error: Connection failed - HTTPSConnectionPool(host='www.nature.com', port=44",No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,antibiotic—plazomicin,https://www.idsociety.org/news--publications-new/articles/2019/Drug-Company-Closing/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
kiora pharmaceuticals inc,2025-10-16 16:26:56,No,KIO-301; KIO-104,"Disease Name, Inherited Retinal Degenerations; DHODH, Dihydroorotate Dehydrogenase",ophthalmology; inflammatory conditions,other; enzyme,Phase 2,Yes,small molecule,https://at.linkedin.com/company/kiorapharma,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,molecular photoswitch,https://at.linkedin.com/company/kiorapharma
lyra therapeutics inc,Error: can't compare offset-naive and offset-aware dateti,Yes,LYR-210; LYR-220,Chronic Rhinosinusitis,respiratory diseases,other,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"bioresorbable polymeric matrices designed to be administered in a brief, in-office procedure and intended to deliver up to six months of continuous mometasone furoate drug therapy",https://www.linkedin.com/company/lyra-therapeutics
mabion sa,"Error: Connection failed - HTTPSConnectionPool(host='www.mabion.eu', port=443",Yes,NVG-222,"ROR1, Receptor Tyrosine Kinase-like Orphan Receptor 1; CD3, Cluster of Differentiation 3",oncology,kinases; immune checkpoint,Phase 1,No,,,No,,,Yes,clinical and commercial manufacture of recombinant protein therapeutics,https://pl.linkedin.com/company/mabion,Yes,"Antibodies Development, Monoclonal Antibody Production",https://pl.linkedin.com/company/mabion,No,,,No,,,No,,,No,,,Yes,commercial production of the antigen for their COVID-19 vaccine,https://pl.linkedin.com/company/mabion,No,,,No,,
cohbar inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,IFx-Hu2.0; IFx-Hu3.0,"emm55, Immunogenic Bacterial Protein; CD22",oncology; immunology,immune checkpoint; other,Phase 2/3; Preclinical,No,,,Yes,peptides encoded in its genome,https://www.linkedin.com/company/cohbar-inc-,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bolt biotherapeutics inc,2025-08-14 20:09:37,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,agonist antibody now in Phase 1 testing,https://www.biopharmadive.com/news/bolt-biotherapeutics-layoffs-ceo-change-restructuring-pipeline/716165/,Yes,"immune-stimulating antibody conjugate, or ISAC",https://www.biopharmadive.com/news/bolt-biotherapeutics-layoffs-ceo-change-restructuring-pipeline/716165/,No,,,No,,,No,,,No,,,No,,,Yes,"immune-stimulating antibody conjugate, or ISAC",https://www.biopharmadive.com/news/bolt-biotherapeutics-layoffs-ceo-change-restructuring-pipeline/716165/
edesa biotech inc,2025-09-03 18:51:15,No,EB06; EB05; EB01,"CXCL10, C-X-C Motif Chemokine Ligand 10; TLR4, Toll-Like Receptor 4",dermatology; respiratory; immunology,cytokine; immune checkpoint,Phase 2; Phase 3,No,,,No,,,No,,,Yes,monoclonal antibody,https://www.globenewswire.com/news-release/2025/08/08/3130401/0/en/Edesa-Biotech-Reports-Fiscal-3rd-Quarter-2025-Results.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
clearside biomedical inc,2025-08-26 12:13:00,Yes,CLS-AX; XIPERE,"VEGF, Vascular Endothelial Growth Factor; Uveitic Macular Edema",ophthalmology,kinases; other,Phase 3; Marketed,Yes,Clearside is evaluating various small molecules for a range of retinal diseases with high unmet medical need.,https://www.globenewswire.com/news-release/2025/07/17/3117105/0/en/Clearside-Biomedical-Announces-Plan-to-Explore-Strategic-Alternatives-to-Advance-its-Proprietary-Suprachoroidal-Space-SCS-Delivery-Platform-and-Promising-Ophthalmology-Pipeline.html,No,,,No,,,No,,,No,,,No,,,No,,,Yes,Clearside strategically partners its SCS injection platform with companies utilizing other ophthalmic therapeutic agents including gene therapies.,https://www.globenewswire.com/news-release/2025/07/17/3117105/0/en/Clearside-Biomedical-Announces-Plan-to-Explore-Strategic-Alternatives-to-Advance-its-Proprietary-Suprachoroidal-Space-SCS-Delivery-Platform-and-Promising-Ophthalmology-Pipeline.html,No,,,No,,,No,,
durect corp,2025-09-12 14:46:25,No,Larsucosterol,"DNA methyltransferases, Epigenetic enzymes",hepatology,enzyme,Phase 3,Yes,"larsucosterol, a novel epigenetic modulator",https://www.prnewswire.com/news-releases/bausch-health-completes-acquisition-of-durect-corporation-expanding-late-stage-liver-disease-portfolio-302553904.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
tern therapeutics llc,2025-09-17 15:27:09,Yes,TTX-381; TTX-181,"TPP1, Tripeptidyl Peptidase 1",rare diseases; neurodegenerative disorders; ophthalmology,enzyme,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,gene therapy targeting vision loss in children with CLN2 Batten disease,https://www.prnewswire.com/news-releases/andelyn-biosciences-and-tern-therapeutics-partner-for-late-stage-process-performance-qualification-ppq-manufacturing-of-aav-gene-therapy-for-the-treatment-of-cln2-batten-disease-302545046.html,No,,,No,,,No,,
alessa therapeutics inc,2025-10-17 13:44:32,No,Enolen; Biolen,Prostate Cancer; Not specified,oncology,other,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,localized drug delivery technology,https://innovation.ucsf.edu/news/alessa-therapeutics-announces-closing-15m-seed-financing
mabspace international ltd,"Error: Connection failed - HTTPSConnectionPool(host='www.lavfund.com', port=4",Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,No,,,Yes,antibody-based therapeutics for cancer and other diseases,https://www.prnewswire.com/news-releases/hjb-merges-with-mabspace-biosciences-to-form-transcenta-holding-a-fully-integrated-leading-global-biotherapeutics-company-300771676.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,
bioxodes sa,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",No,BIOX-101,"Factors XIa and XIIa, Intrinsic Coagulation Pathway; Neutrophils; NETs, Neutrophil Extracellular Traps",neurology; thrombo-inflammatory diseases; stroke,enzyme; other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"BIOX-101 demonstrates a powerful dual mode of action, targeting thromboinflammation at its source. It inhibits the activation of neutrophils – the human immune system’s first responders - and the release of neutrophil extracellular traps (NETs).",https://bioxodes.com/
serda therapeutics bv,2025-07-04 22:15:25,No,SN514,Not specified,wound care,enzyme,Phase 1,No,,,No,,,Yes,Utilizing a proprietary proteolytic enzyme,https://nl.linkedin.com/company/serda-therapeutics,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
baoyuan biopharmaceuticals technology hangzhou co ltd,2019-09-25 06:35:00,Yes,AB-106; DS-6051b,"ROS1, ROS proto-oncogene 1; NTRK, Neurotrophic Tyrosine Receptor Kinase",oncology,kinases,Phase 2,Yes,ROS1/NTRK dual inhibitor,https://www.prnewswire.com/news-releases/preclincal-results-of-baoyuans-next-generation-ros1ntrk-inhibitor-ab-106-published-in-nature-communications-300925036.html,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
yourchoice therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,YCT-529; GPHR-529,"RAR-α, Retinoic Acid Receptor Alpha",reproductive health,nuclear receptors,Phase 2,Yes,YCT-529 is a retinoic acid receptor-alpha (RAR-alpha) inhibitor,https://www.pharmacy.umn.edu/news/yourchoice-therapeutics-begins-first-human-trial-male-birth-control-pill,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
malaghan institute of medical research,2025-10-18 01:32:42,Yes,CAR T-cell therapy,Disease Name,oncology,immune checkpoint,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,New Zealand's first CAR T-cell clinical trial,https://www.malaghan.org.nz/,Yes,clinical trials of new vaccines,https://nz.linkedin.com/company/malaghan-institute-of-medical-research,No,,,No,,
metagen therapeutics inc,2025-10-08 00:00:00,Yes,MVT-201,Not specified,infectious diseases,Not specified,Preclinical,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,oral FMT therapeutic for ulcerative colitis,https://www.linkedin.com/company/metagentx/
thryv therapeutics inc,"Error: Connection failed - HTTPSConnectionPool(host='www.biospace.com', port=",Yes,THRV-1268,"SGK1, Serum/Glucocorticoid-Regulated Kinase 1",cardiovascular; rare diseases,kinases,Phase 2/3,Yes,potent and highly selective inhibitors of serum glucocorticoid inducible kinase 1 (SGK1),https://ca.linkedin.com/company/thryv-therapeutics-inc,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
recode therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,RCT2100,Cystic Fibrosis,rare diseases; respiratory diseases,Not specified,Phase 2,No,,,No,,,Yes,CFTR protein,https://www.linkedin.com/company/recode-therapeutics,No,,,No,,,No,,,Yes,"mRNA therapeutics, Antisense oligonucleotides (ASOs)",https://www.linkedin.com/company/recode-therapeutics,Yes,gene correction therapeutics,https://www.linkedin.com/company/recode-therapeutics,No,,,No,,,Yes,Non-Viral Lipid Nanoparticles,https://www.linkedin.com/company/recode-therapeutics
highlight therapeutics sl,2025-10-14 08:37:03,Yes,BO-112; BO-110; BO-212,Not specified,oncology; dermato-oncology,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,Yes,RNA-based therapy,https://www.highlighttherapeutics.com/,No,,,No,,,No,,,No,,
tract therapeutics inc,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,TRK-001,Not specified,transplant medicine; autoimmune diseases,other,Phase 2,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,autologous regulatory T cell product,https://www.linkedin.com/company/tract-therapeutics,No,,,No,,,No,,
pharmazz inc,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",No,Sovateltide; Centhaquine,Disease Name,neurology; critical care,Not specified,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
spikimm sas,"Error: Connection failed - HTTPSConnectionPool(host='www.pasteur.fr', port=44",No,AZD3152; VYD222; REGN-17092; AER-800,"Spike Glycoprotein, Coronavirus",infectious diseases,other,Not specified,No,,,No,,,No,,,Yes,prophylactic mAbs against severe viral diseases,https://www.linkedin.com/company/spikimm/,No,,,No,,,No,,,No,,,No,,,No,,,No,,
canadian immunization research network,"Error: Connection failed - HTTPSConnectionPool(host='research.mcmaster.ca', p",No,Not specified,Not specified,oncology; infectious diseases,Not specified,Phase 3,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,focus on late-stage vaccine evaluation of program implementation,https://ca.linkedin.com/showcase/cirn-rcri/,No,,,No,,
7tm pharma a/s (inactive),2009-01-21 00:00:00,Yes,TM30339; TM38837,"Y4, Y4 receptor; CB1, Cannabinoid receptor type 1",metabolic diseases; obesity,gpcr; gpcr,Preclinical; Phase 1,Yes,Ar231453 was kindly provided by Lisbeth Elster (7TM Pharma).,https://pmc.ncbi.nlm.nih.gov/articles/PMC2823539/,Yes,"The ghrelin and substance P peptides were purchased from Bachem (Bubendorf, Switzerland).",https://pmc.ncbi.nlm.nih.gov/articles/PMC2823539/,Yes,"Receptors/Membrane, Signal Transduction/Adenylate Cyclase, Signal Transduction/G-proteins, Signal Transduction/Inositol Phosphates",https://pmc.ncbi.nlm.nih.gov/articles/PMC2823539/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
braxia scientific corp,2020-02-06 00:00:00,No,PCN-101; RL-007; DMT-1002; GRX-917; KUR-101; EMP-01; RLS-01; NN-101; VLS-01; COMP360; 18-MC; LSD; R(-)-MDMA; DMT; Psilocybin; Mescaline; CYB001; CYB003; CYB004; CYB005; SPL026; SPL028; SPL029; SPL801B; BMB-101; MYCO-001; MYCO-003; PLZ-1013; AP-188; TD-0148A; MSP-1014; EV101; MEAI; MYND-778; MYND-604,Treatment-Resistant Depression; Generalized Anxiety Disorder; Mild-Traumatic Brain Injury; Opioid Use Disorder; Post-Traumatic Stress Disorder; Nicotine Use Disorder; Autism Spectrum Disorder; Alcohol Use Disorder; Eating Disorders; Depression; Anxiety; Dyskinesia; Cancer-Related Stress,CNS; psychiatry; mental health; substance use disorders; oncology; rare diseases; infectious diseases,other,Phase 1; Phase 2; Phase 3; Preclinical,Yes,discovering and commercializing novel drugs,https://thecse.com/listings/braxia-scientific-corp/,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,delivery methods,https://thecse.com/listings/braxia-scientific-corp/
marker therapeutics inc,2025-10-06 11:56:38,No,MT-401-OTS; MT-601,"Survivin, Apoptosis Inhibitor; PRAME, Preferentially Expressed Antigen in Melanoma; NY-ESO-1, Cancer/Testis Antigen; WT-1, Wilms Tumor 1",oncology; hematological malignancies; solid tumors,other,Phase 1,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,development of next-generation T cell-based immunotherapies,https://www.linkedin.com/company/marker-therapeutics,No,,,No,,,No,,
salarius pharmaceuticals inc,"Error: Connection failed - HTTPSConnectionPool(host='salariuspharma.com', por",No,seclidemstat; SP-3164,Not specified,oncology; hematologic cancers; gastroenterology oncology; respiratory infectious diseases,other,Phase 1/2; IND-stage,Yes,"SP-3164, an oral small molecule targeted protein degrader",https://www.linkedin.com/company/salarius-pharmaceuticals,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"SP-3164, an oral small molecule targeted protein degrader",https://www.linkedin.com/company/salarius-pharmaceuticals,No,,
epsilogen ltd,Error: Connection failed - HTTPSConnectionPool(host='european-biotechnology.c,No,MOv18 Ig; EPS 401,"FOLR1, Folate Receptor Alpha; EGFR, Epidermal Growth Factor Receptor",oncology,other,Phase 1,No,,,No,,,No,,,Yes,development of immunoglobulin (IgE) antibodies to treat cancer,https://uk.linkedin.com/company/epsilogen-ltd,No,,,No,,,No,,,No,,,No,,,No,,,No,,
rigel pharmaceuticals inc,2025-10-09 19:09:14,Yes,Olutasidenib; Ly3871801; R906289; Fostamatinib,"IDH1, Isocitrate Dehydrogenase 1; Disease Name; SYK, Spleen Tyrosine Kinase",oncology; immunology; rare diseases,enzyme; other; kinases,Phase 2; Phase 2; Phase 1/2; Phase 3,Yes,"dedicated to discovering, developing and providing novel small molecule drugs",https://www.linkedin.com/company/rigel,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
pentixapharm gmbh,Error: Connection failed - 403 Client Error: Forbidden for url: https://www.c,No,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,Yes,Y90-PentixaTher is a y ttrium-90 (Y-90) radiolabeled peptide therapeutic,https://www.auntminnie.com/clinical-news/molecular-imaging/nuclear-medicine/news/15743946/eckert-ziegler-signs-manufacturing-deal-with-pentixapharm,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,Yes,"theranostic radiopharmaceutical pair, specifically targeting the CXCR4-receptor",https://www.eu-startups.com/directory/pentixapharm/
oculis sa,"Error: Connection failed - HTTPSConnectionPool(host='finance.yahoo.com', port",Yes,Privosegtor; OCS-01; Licaminlimab,"SGK-2, Serum-Glucocorticoid Kinase-2; TNF-alpha, Tumor Necrosis Factor-alpha",neuro-ophthalmology; ophthalmology; diabetes,kinases; cytokine,Phase 3,Yes,"Privosegtor, a new peptoid small molecule candidate",https://www.linkedin.com/company/oculis-sa,No,,,No,,,Yes,"Licaminlimab, a topical biologic anti-TNFα eye drop candidate",https://www.linkedin.com/company/oculis-sa,No,,,No,,,No,,,No,,,No,,,No,,,No,,
dermavant sciences inc,2025-01-16 18:00:02,No,Not specified,Not specified,Not specified,Not specified,Not specified,Yes,promising compounds that address unmet therapeutic needs,https://www.linkedin.com/company/dermavant-sciences,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,,No,,
krystal biotech inc,2025-10-06 13:00:31,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,No,,,No,,,Yes,COL7 protein,https://www.marketscreener.com/news/bofa-securities-adjusts-krystal-biotech-price-target-to-255-from-182-maintains-buy-rating-ce7d5adddd8dff22,No,,,No,,,No,,,No,,,Yes,genetic medicines to treat diseases with high unmet medical needs,https://www.linkedin.com/company/krystal-biotech-inc,No,,,No,,,No,,
