company_name,sector,funding,funding_citation,ai_enabled
kookmin university,Others,Not Found,Not Found,Yes
korea arlico pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
korea centers for disease control and prevention,Others,Not Found,Not Found,No
korea food research institute,Others,Not Found,Not Found,Yes
korea ginseng corp,Others,Not Found,Not Found,No
korea global pharm co ltd,Pharmaceuticals,"$16.8M, Acquired",https://www.marketscreener.com/quote/stock/KEEPS-BIOPHARMA-INC-42693138/news/KPS-Corporation-completed-the-acquisition-of-96-44-stake-in-Korea-Global-Pharm-Co-Ltd-from-a-gro-48891976/,No
korea hutex pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
korea institute of oriental medicine,Biotechnology,Not Found,Not Found,Yes
korea institute of radiological & medical sciences,Others,"$200K, Not Found",https://www.iaea.org/newscenter/news/korea-institute-radiological-and-medical-sciences-contributes-pact,No
korea medicine research institute inc,Biotechnology,Not Found,Not Found,No
korea pavis pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
korea pharma co ltd,Pharmaceuticals,Not Found,Not Found,Yes
korea prime pharm co ltd,Pharmaceuticals,Not Found,Not Found,No
korea united pharm inc,Pharmaceuticals,Not Found,Not Found,No
korea university anam hospital,Others,Not Found,Not Found,Yes
korea university ansan hospital,Others,Not Found,Not Found,No
korea university college of medicine,Others,Not Found,Not Found,No
korea university guro hospital,Others,Not Found,Not Found,No
korea university medical center,Others,Not Found,Not Found,No
korean breast cancer study group,Others,Not Found,Not Found,No
korean cancer study group,Biotechnology,Not Found,Not Found,No
korean drug co ltd,Pharmaceuticals,Not Found,Not Found,No
korean gynecologic oncology group,Others,Not Found,Not Found,No
korle bu teaching hospital,Others,Not Found,Not Found,No
koronis biomedical technologies corp,Biotechnology,"$3M, Grant",https://www.linkedin.com/company/koronis-biomedical-technologies,Yes
koru hospital,Others,Not Found,Not Found,No
kosin university,Others,Not Found,Not Found,No
kothiwal dental college and research centre,Others,Not Found,Not Found,No
kouseikai takai hospital,Others,Not Found,Not Found,No
koushan pharmed co,Pharmaceuticals,Not Found,Not Found,No
kovach eye institute,Others,Not Found,Not Found,No
kovai medical center & hospital ltd,Others,Not Found,Not Found,No
kovai medical center and hospital ltd,Others,Not Found,Not Found,No
kowa co ltd,Pharmaceuticals,Not Found,Not Found,No
krankenhaus der barmherzigen schwestern linz betriebsgesellschaft mbh,Others,Not Found,Not Found,No
kranuan crown prince hospital,Others,Not Found,Not Found,Yes
kreisklinikum siegen gmbh,Others,Not Found,Not Found,No
krishna institute of medical sciences deemed university,Others,Not Found,Not Found,Yes
krishna institute of medical sciences ltd,Others,Not Found,Not Found,No
krishna rajendra hospital mysore,Others,Not Found,Not Found,No
krishna vishwa vidyapeeth,Others,Not Found,Not Found,Yes
krishnadevaraya college of dental sciences & hospital,Others,Not Found,Not Found,No
kriya therapeutics inc,Biotechnology,"$320M, Series D",https://www.labiotech.eu/trends-news/kriya-therapeutics-900-million-gene-therapy/,No
kromax international corp,Others,Not Found,Not Found,Yes
kronopharm,Pharmaceuticals,Not Found,Not Found,No
kronos bio inc,Biotechnology,"$0.57 per share, Acquired",https://www.globenewswire.com/news-release/2025/05/01/3072392/0/en/Kronos-Bio-Enters-into-Agreement-to-Be-Acquired-by-Concentra-Biosciences-for-0-57-in-Cash-per-Share-Plus-a-Contingent-Value-Right.html,No
kronos longevity research institute,Biotechnology,Not Found,Not Found,No
kuang tien general hospital,Others,Not Found,Not Found,No
kubota vision inc,Biotechnology,"$450M, IPO",https://www.nbr.org/people/ryo-kubota/,No
kukje pharmaceutical industry co ltd,Pharmaceuticals,Not Found,Not Found,No
kukjeon pharmaceutical co ltd,Pharmaceuticals,"$3M, Not Found",https://www.marketscreener.com/quote/stock/KUKJEON-PHARMACEUTICAL-CO-124598767/company/,No
kumamoto acute stroke study group,Others,Not Found,Not Found,No
kumamoto university hospital,Others,Not Found,Not Found,No
kumasi center for collaborative research in tropical medicine,Biotechnology,Not Found,Not Found,No
kunming baker norton pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kunming bangyu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kunming jida pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kunming longjin pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kunming medical university hospital 3,Others,Not Found,Not Found,No
"kunming nanjiang pharmaceutical co., ltd.",Pharmaceuticals,Not Found,Not Found,No
kunming pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
kunming yuanrui pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
kunshan first people''s hospital,Others,Not Found,Not Found,Yes
kunshan longdeng ruidi pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kunshan people''s hospital three,Others,Not Found,Not Found,No
kunshan rotam reddy pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kura oncology inc,Biotechnology,"$150M, Post IPO equity",https://finance.yahoo.com/quote/KURA/profile/,No
kurdistan board of medical speciality,Others,Not Found,Not Found,No
kurdistan university of medical sciences,Others,Not Found,Not Found,No
kurita hospital,Others,Not Found,Not Found,Yes
kurmitola general hospital,Others,Not Found,Not Found,No
kurume university,Others,Not Found,Not Found,No
kurume university cancer vaccine center,Biotechnology,Not Found,Not Found,No
kusum healthcare pvt ltd,Pharmaceuticals,Not Found,Not Found,No
kutahya medical sciences university,Others,Not Found,Not Found,No
kuwait institute for medical specialities,Others,Not Found,Not Found,No
kwong wah hospital,Others,Not Found,Not Found,No
kyiv city clinical cancer center,Others,Not Found,Not Found,No
kymera therapeutics inc,Biotechnology,"$750M, Not Found",https://www.gilead.com/news/news-details/2025/gilead-sciences-and-kymera-therapeutics-enter-into-exclusive-option-and-license-agreement-to-develop-novel-oral-molecular-glue-cdk2-degraders,No
kynos therapeutics ltd,Biotechnology,"$8.5M, Seed",https://uk.linkedin.com/company/kynos-therapeutics-ltd,No
kyongbo pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kyoto drug discovery & development co ltd,Biotechnology,"$10M, Seed",https://www.kyoto-unicap.co.jp/en/embark/kyoto-drug/,No
kyoto jaw deformity center,Others,Not Found,Not Found,Yes
kyoto university,Others,Not Found,Not Found,No
kyoundo hospital,Others,Not Found,Not Found,No
kyowa trial co ltd,Pharmaceuticals,Not Found,Not Found,No
kyukyu pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kyung dong co ltd,Others,Not Found,Not Found,No
kyung dong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
kyung hee university,Others,Not Found,Not Found,No
kyung hee university hospital at gangdong,Others,Not Found,Not Found,No
kyung hee university medical center,Others,Not Found,Not Found,No
kyung hee university oriental medicine hospital,Others,Not Found,Not Found,No
kyunghee university dental hospital,Others,Not Found,Not Found,No
kyunghee university medical center,Others,Not Found,Not Found,No
kyunghee university-industry cooperation foundation,Others,Not Found,Not Found,Yes
kyungpook national university chilgok hospital,Others,Not Found,Not Found,No
kyungpook national university medical center,Others,Not Found,Not Found,No
kyungpook national university school of medicine,Others,Not Found,Not Found,No
kyverna therapeutics inc,Biotechnology,"$60M, Series B",https://www.linkedin.com/company/kyverna,No
l&c bio,Biotechnology,Not Found,Not Found,No
l''oreal sa,Not Found,Not Found,Not Found,Unknown
labmgmu medical research,Not Found,Not Found,Not Found,Unknown
lb pharmaceuticals inc,Biotechnology,"$285M, IPO",https://finance.yahoo.com/quote/LBRX/#:~:text=LB%20Pharmaceuticals%20raises%20$285%20million%20in%20US%20IPO,No
leaf4life inc,Pharmaceuticals,Not Found,Not Found,Yes
leaf4life llc,Pharmaceuticals,Not Found,Not Found,Yes
leaf4life llc (inactive),Others,Not Found,Not Found,No
lec eye centre,Others,Not Found,Not Found,No
lec eye centre sdn bhd,Others,Not Found,Not Found,No
leo foundation,Pharmaceuticals,Not Found,Not Found,No
leo pharma ab,Pharmaceuticals,"$36M, Acquired",https://en.wikipedia.org/wiki/Leo_Pharma,No
lhdm & prem hospital pvt ltd,Others,Not Found,Not Found,No
llc lokson,Others,Not Found,Not Found,No
llc veropharm,Pharmaceuticals,"$395M, Acquired",https://www.drugdiscoverytrends.com/abbott-to-acquire-russian-pharma-co-veropharm/,No
llrm medical college,Others,Not Found,Not Found,No
lls pedal initiative llc,Biotechnology,Not Found,Not Found,Yes
lm diagnosticos sl,Others,Not Found,Not Found,No
lmu clinic,Others,Not Found,Not Found,No
lo.li. pharma srl,Pharmaceuticals,Not Found,Not Found,No
lp pharmaceutical (xiamen) co ltd,Pharmaceuticals,"$72M, Series C",https://www.crunchbase.com/organization/lp-pharmaceutical,Yes
lpdp ministry of finance ri,Others,Not Found,Not Found,No
ls pharmaceuticals,Pharmaceuticals,Not Found,Not Found,No
lsi medience corp,Others,Not Found,Not Found,No
lsk global ps,Pharmaceuticals,Not Found,Not Found,Yes
lsk global pharma services co ltd,Pharmaceuticals,Not Found,Not Found,Yes
ltnpharm,Pharmaceuticals,Not Found,Not Found,No
lts lohmann therapie-systeme ag,Pharmaceuticals,"$4.3M, Grant",https://www.gatesfoundation.org/about/committed-grants/2023/10/inv-062686,No
lvr-klinik koln,Others,Not Found,Not Found,No
lyzz alpha holding ltd,Pharmaceuticals,"$14.8M, Series A",https://tracxn.com/d/venture-capital/lyzz-capital/__7mMr5wbFW5RtXu8k5ZasbmIEUO6X9l3gGfxtHiXXXV8,Yes
la paz university hospital research institute,Biotechnology,Not Found,Not Found,No
la paz university hospital,Others,Not Found,Not Found,Yes
la princesa university hospital,Others,Not Found,Not Found,No
la raza national medical center,Others,Not Found,Not Found,No
la renon healthcare pvt ltd,Pharmaceuticals,"$10M, Series C",https://tracxn.com/d/legal-entities/india/la-renon-healthcare-private-limited/__isrV5yBtBoSCBI-72TQLTLJiLBZHq7m7cbC08dd-pLE,No
la roche-posay pharmaceutical laboratory,Pharmaceuticals,Not Found,Not Found,No
la trobe university,Others,Not Found,Not Found,Yes
labatec pharma sa,Pharmaceuticals,Not Found,Not Found,No
labcorp drug development,Pharmaceuticals,Not Found,Not Found,No
labcorp drug development inc,Pharmaceuticals,Not Found,Not Found,No
laboratoire chauvin sas,Pharmaceuticals,Not Found,Not Found,No
laboratoire dermatologique acm,Pharmaceuticals,Not Found,Not Found,No
laboratoires ctrs,Pharmaceuticals,Not Found,Not Found,No
laboratoires delbert,Pharmaceuticals,"$47.48M, Private Equity - II",https://www.cbinsights.com/company/laboratoires-delbert/financials,No
laboratoires expanscience sa,Pharmaceuticals,Not Found,Not Found,No
laboratoires negma sas,Pharmaceuticals,Not Found,Not Found,No
laboratoires smb sa,Pharmaceuticals,Not Found,Not Found,Yes
laboratories ojer pharma sl,Pharmaceuticals,"$2.5M, Private Equity",https://www.linkedin.com/company/laboratorios-ojer-pharma/,No
laboratorio farmaceutico ct srl,Pharmaceuticals,Not Found,Not Found,No
laboratorio italiano biochimico farmaceutico lisapharma spa,Pharmaceuticals,"$87,649, Grant",https://it.linkedin.com/company/lisapharma-s.p.a.,No
laboratorios andromaco sa,Pharmaceuticals,Not Found,Not Found,Yes
laboratorios cinfa sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios ern sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios farmaceuticos rovi sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios leon farma sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios lesvi sl,Pharmaceuticals,Not Found,Not Found,No
laboratorios leti sav,Pharmaceuticals,Not Found,Not Found,No
laboratorios liconsa sa,Pharmaceuticals,Not Found,Not Found,Yes
laboratorios litaphar sl,Pharmaceuticals,Not Found,Not Found,No
laboratorios manuell sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios normon sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios silanes sa de cv,Pharmaceuticals,Not Found,Not Found,No
laboratorios thea sa,Pharmaceuticals,Not Found,Not Found,No
laboratorios vinas sa,Pharmaceuticals,Not Found,Not Found,No
laboratuar pharma 5 sa,Pharmaceuticals,Not Found,Not Found,No
labrha international,Pharmaceuticals,Not Found,Not Found,No
lachesis biosciences ltd,Biotechnology,Not Found,Not Found,No
ladrx corp,Biotechnology,Not Found,Not Found,No
ladoke akintola university of technology,Others,Not Found,Not Found,No
lady davis institute for medical research,Others,Not Found,Not Found,No
lady hardinge medical college,Others,Not Found,Not Found,No
lady hardinge medical college & associated ssk & ksc hospitals,Others,"$95M, Not Found",https://en.wikipedia.org/wiki/Lady_Hardinge_Medical_College,No
lady reading hospital,Others,Not Found,Not Found,No
lagos state university,Others,Not Found,Not Found,No
lagos state university college of medicine,Others,Not Found,Not Found,No
lagos state university teaching hospital,Others,Not Found,Not Found,No
lagos university teaching hospital,Others,Not Found,Not Found,No
lahey hospital and medical center,Others,Not Found,Not Found,No
lahore medical research center llp,Biotechnology,Not Found,Not Found,No
laiko general hospital of athens,Others,Not Found,Not Found,No
laila nutraceuticals pvt ltd,Biotechnology,Not Found,Not Found,Yes
lakehead university,Others,Not Found,Not Found,No
lakeland healthcare,Others,Not Found,Not Found,No
lakeshore hospital and research centre ltd,Others,Not Found,Not Found,No
lakewood-amedex inc,Pharmaceuticals,"$36.2M, Series C",https://tracxn.com/d/companies/lakewood-amedex/__4Adm_U1QHcfALAhh7AYvxIcPzlFNaBpB4Om46SSdNPI,No
lalitha super speciality hospital,Others,Not Found,Not Found,No
lallubhai motilal college of pharmacy,Pharmaceuticals,Not Found,Not Found,No
lamassu bio inc,Biotechnology,"$4.2M, Series A",https://www.biospace.com/lamassu-bio-announces-new-venture-for-cancer-therapeutics/,No
lambarene medical research center,Biotechnology,Not Found,Not Found,No
lambda therapeutic research ltd,Pharmaceuticals,"$24.5M, Not Found",Not Found,No
laminar pharmaceuticals sa,Biotechnology,Not Found,Not Found,No
lampang hospital,Others,Not Found,Not Found,No
lancaster general hospital,Others,Not Found,Not Found,No
landeskrankenhaus hochsteiermark,Others,Not Found,Not Found,No
landos biopharma inc,Biotechnology,"$10M, Series A",https://nimml.org/news/detail/landos-biopharma-raises-10-million-to-develop-new-therapeutics-for-autoimmu,No
landspitali university hospital,Others,Not Found,Not Found,No
landstinget dalarna,Others,Not Found,Not Found,No
langtian pharmaceutical technology (wuhan) co ltd,Pharmaceuticals,Not Found,Not Found,Yes
langzhong people''s hospital,Others,Not Found,Not Found,No
laniado hospital,Others,"$120M, Not Found",https://laniadofund.org/en/projects/new-sheltered-emergency-hospital/,Yes
lantern pharma inc,Biotechnology,"$60M, IPO",https://www.linkedin.com/company/lanternpharma,Yes
lantheus holdings inc,Pharmaceuticals,Not Found,Not Found,Yes
lanxiha sanlian pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
lao-oxford-mahosot hospital-wellcome trust research unit,Others,Not Found,Not Found,No
lapharm gmbh,Pharmaceuticals,Not Found,Not Found,No
lapharm gmbh (inactive),Pharmaceuticals,Not Found,Not Found,No
lapix therapeutics inc,Biotechnology,Not Found,Not Found,No
laramed,Biotechnology,Not Found,Not Found,No
lark laboratories india ltd,Pharmaceuticals,Not Found,Not Found,No
larkin community hospital inc,Others,Not Found,Not Found,No
lasa laboratorios,Others,Not Found,Not Found,No
laser dermatology,Others,Not Found,Not Found,No
laser microsurgery centre,Others,Not Found,Not Found,No
"late kedari redekar ayurvedic mahavidyalaya, gadhinglaj",Others,Not Found,Not Found,No
latigo biotherapeutics inc,Biotechnology,"$150M, Series B",https://www.biopharmadive.com/news/latigo-series-b-pain-non-opioid-nav/742635/,No
launxp biomedical co ltd,Biotechnology,"$10M, Series Unknown",https://pharmaceutical-technology.com,Yes
laureate institute for brain research,Others,Not Found,Not Found,Yes
laurent pharmaceuticals inc,Biotechnology,"$2M, Debt Financing",https://ca.linkedin.com/company/laurent-pharmaceuticals,No
lausanne university hospital,Others,Not Found,Not Found,Yes
lautech teaching hospital,Others,Not Found,Not Found,No
laval university,Others,Not Found,Not Found,No
lawley pharmaceuticals pty ltd,Pharmaceuticals,Not Found,Not Found,No
lawson health research institute,Others,"$1.2M, Grant",https://ca.linkedin.com/company/lawson-health-research-institute,Yes
laxai life sciences pvt ltd,Pharmaceuticals,Not Found,Not Found,No
le bonheur children''s hospital,Others,Not Found,Not Found,No
le bonheur children's hospital,Others,Not Found,Not Found,No
leading steps paediatric clinic,Others,Not Found,Not Found,No
lebanese american university,Others,Not Found,Not Found,No
lebanese university,Others,Not Found,Not Found,No
leberstiftungs-gmbh,Biotechnology,Not Found,Not Found,No
lee pharma ltd,Pharmaceuticals,Not Found,Not Found,No
leeds beckett university,Others,Not Found,Not Found,Yes
leeds teaching hospitals nhs trust,Others,Not Found,Not Found,Yes
legacy health system,Others,Not Found,Not Found,No
lehigh valley health network,Others,Not Found,Not Found,No
lei yunshang pharmaceutical group,Pharmaceuticals,Not Found,Not Found,No
leibniz institute for resilience research (lir) ggmbh,Others,Not Found,Not Found,Yes
leiden university medical center ,Others,Not Found,Not Found,Yes
leiden university medical center,Others,Not Found,Not Found,Yes
leidos biomedical research inc,Biotechnology,Not Found,Not Found,No
leids university medical centre,Others,Not Found,Not Found,Yes
lek pharmaceuticals dd,Pharmaceuticals,"$400M, Not Found",https://www.pharmaceutical-technology.com/projects/lek-pharmaceuticals-biosimilar-production-facility-lendava-slovenia/,No
lek dd,Pharmaceuticals,"$400M, Not Found",https://www.pharmaindustrial-india.com,No
leloir institute foundation,Biotechnology,Not Found,Not Found,No
lenz therapeutics llc,Pharmaceuticals,"$80M, Stock Sale",https://www.cnbc.com/quotes/LENZ,No
leonard-meron biosciences inc,Pharmaceuticals,"$100M, Acquired",https://www.prnewswire.com/news-releases/citius-pharmaceuticals-completes-acquisition-of-leonard-meron-biosciences-300245041.html,No
leprosy research initiative,Others,"$13M, Not Found",https://leprosyresearch.org/,No
lerdsin general hospital,Others,Not Found,Not Found,Yes
lerdsin hospital,Others,Not Found,Not Found,Yes
lesheng pharmaceutical shijiazhiang co ltd,Pharmaceuticals,Not Found,Not Found,No
leto laboratories co ltd,Biotechnology,"$14M, Series C",https://www.hb-ventures.net/leto-laboratories-completes-series-c-financing-of-over-100-million-rmb-focusing-on-0-to-1-innovative-protein-design-and-manufacturing-platform-construction/,Yes
letterkenny general hospital,Others,Not Found,Not Found,No
leukaemia foundation,Others,Not Found,Not Found,No
levolta pharmaceuticals inc,Pharmaceuticals,Not Found,Not Found,No
lexaria bioscience corp,Biotechnology,"$2.9M, Post IPO equity",https://ca.linkedin.com/company/lexaria-bioscience,No
lexicon pharmaceuticals inc,Biotechnology,"$250M, Post IPO equity",https://www.linkedin.com/company/lexicon-pharmaceuticals,No
lexington clinic,Others,Not Found,Not Found,No
lhotse bio inc,Biotechnology,Not Found,Not Found,No
lianbio,Biotechnology,"$310M, Series A",https://www.linkedin.com/company/lianbio,No
lianyungang maternal and children’s hospital,Others,Not Found,Not Found,No
liaocheng people''s hospital,Others,Not Found,Not Found,No
liaocheng second people''s hospital,Others,Not Found,Not Found,No
liaocheng traditional chinese medicine hospital,Others,Not Found,Not Found,No
liaoning biomedical materials r&d center co ltd,Biotechnology,"$6.51M, Seed",https://www.dlyinyi.com/english/About_Us/History/,No
liaoning cancer hospital,Others,Not Found,Not Found,No
liaoning fuyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoning hai sike pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoning kangboshi pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoning kanion warwick pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
liaoning novino pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoning nuokang medicine co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoning people''s hospital,Others,Not Found,Not Found,No
liaoning university of traditional chinese medicine,Others,Not Found,Not Found,No
liaoning university of traditional chinese medicine hospital,Others,Not Found,Not Found,No
liaoning xingao pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoning xinshanyuan pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
liaoyuan yulong yadong pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
liaquat college of medicine and dentistry,Others,Not Found,Not Found,No
liaquat medical college,Others,Not Found,Not Found,No
liaquat national hospital,Others,Not Found,Not Found,No
licai gansu xifeng pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,No
lidds ab,Biotechnology,Not Found,Not Found,No
liege university hospital,Others,Not Found,Not Found,No
life recovery systems hd llc,Others,"$86.6K, Equity Crowdfunding",https://www.linkedin.com/company/life-recovery-systems,No
life science ohfc,Biotechnology,"$306M, Not Found",https://columbusregion.com/content-hub-article/accelerated-growth-central-ohio-life-sciences/,Yes
life sciences ohfc,Others,Not Found,Not Found,No
life sines ohfk,Others,Not Found,Not Found,No
lifebridge health inc,Others,"$100K, Grant",https://www.linkedin.com/company/lifebridge-health,No
lifemax laboratories inc,Biotechnology,Not Found,Not Found,No
lifemine therapeutics inc,Biotechnology,"$175M, Series C",https://www.crunchbase.com/organization/lifemine-therapeutics,Yes
lifespan inc,Others,Not Found,Not Found,No
lifecare innovations pvt ltd,Pharmaceuticals,"Undisclosed, Grant",https://tracxn.com/d/companies/lifecare-innovations/__HEJeZlDqRcguy-o9uE4bwasVq-vNg-eYh-M02BOKwzE,No
lifetech scientific (shenzhen) co ltd,Biotechnology,"$10M, Post IPO equity",https://in.linkedin.com/company/lifetech-scientific-inc-,No
lifetree biotech co ltd,Biotechnology,Not Found,Not Found,No
liga norte riograndense against cancer,Others,Not Found,Not Found,No
ligalli bv,Biotechnology,Not Found,Not Found,Yes
ligand pharmaceuticals inc,Biotechnology,"$44M, IPO",https://en.wikipedia.org/wiki/Ligand_Pharmaceuticals,No
light sciences oncology inc (inactive),Biotechnology,"$67M, Late-Stage Development",https://www.biospace.com/light-sciences-oncology-inc-completes-second-closing-in-67-million-financing-for-late-stage-development-of-litx-tm,No
lighthouse trust,Error,Error,Error,Error
lihir medical centre,Others,Not Found,Not Found,No
lilavati hospital & research centre,Others,Not Found,Not Found,No
lille catholic university,Others,Not Found,Not Found,No
lille regional university hospital centre,Others,Not Found,Not Found,No
lillebaelt hospital,Others,Not Found,Not Found,Yes
limmattalspital,Others,Not Found,Not Found,No
lin bioscience inc,Biotechnology,"$30M, Rights Issue",https://www.linbioscience.com/,No
lindenhofgruppe ag,Others,Not Found,Not Found,Yes
lindenwood university,Others,Not Found,Not Found,No
lindmik pharmaceutical (suzhou) co ltd,Pharmaceuticals,Not Found,Not Found,Yes
linear clinical research ltd,Biotechnology,Not Found,Not Found,No
linfen city people''s hospital,Others,Not Found,Not Found,No
linfen maternity and child healthcare hospital,Others,Not Found,Not Found,Yes
lingyao biotechnology (shanghai) co ltd,Biotechnology,"$13.7M, Not Found",https://www.moomoo.com/news/post/30864851/shanghai-longyao-biotech-completes-100-million-yuan-financing-to-focus,Yes
link health group,Pharmaceuticals,Not Found,Not Found,Yes
linkoeping university,Others,Not Found,Not Found,Yes
linkoping university hospital,Others,Not Found,Not Found,No
linshui county people''s hospital,Others,Not Found,Not Found,No
linuo pharmaceutical group,Pharmaceuticals,Not Found,Not Found,No
linux laboratories pvt ltd,Pharmaceuticals,"$10M, Private Equity",https://www.zoominfo.com/c/linux-laboratories-pvt-ltd/434628877,Yes
linyi kangrui biotechnology co ltd,Biotechnology,Not Found,Not Found,No
lionco pharmaceutical group co ltd,Pharmaceuticals,Not Found,Not Found,No
lions gate hospital foundation,Others,"$127M, Not Found",https://ca.linkedin.com/company/lgh-foundation,No
lipac oncology llc,Pharmaceuticals,Not Found,Not Found,No
lipella pharmaceuticals inc,Pharmaceuticals,"$3.8M, Post IPO Equity",https://finance.yahoo.com/quote/LIPO/profile/,No
lipidor ab,Pharmaceuticals,Not Found,Not Found,No
lipocine inc,Biotechnology,"$28.7M, Post IPO equity",https://www.linkedin.com/company/lipocine-inc-,No
liquidia corp,Biotechnology,"$50M, Not Found","https://www.linkedin.com/company/liquidia-corporation#:~:text=Liquidia%20Corporation%20is%20a%20biopharmaceutical,of%20its%20PRINT%C2%AE%20Technology.",No
liquidia technologies inc,Biotechnology,"$50M, Not Found",https://www.linkedin.com/company/liquidia-corporation,No
lisheng pharmaceutical (suzhou) co ltd,Error,Error,Error,Error
lishui city people''s hospital,Others,Not Found,Not Found,Yes
lishui hospital of traditional chinese medicine,Others,Not Found,Not Found,No
lishui second people''s hospital,Others,Not Found,Not Found,Yes
litepharmtech co ltd,Biotechnology,Not Found,Not Found,Yes
liuzhou traditional chinese medicine hospital,Others,Not Found,Not Found,Yes
liuzhou workers hospital,Others,Not Found,Not Found,Yes
liverpool hope university,Others,Not Found,Not Found,No
liverpool hospital,Others,Not Found,Not Found,No
liverpool john moores university,Others,Not Found,Not Found,No
liverpool school of tropical medicine,Others,Not Found,Not Found,No
liverpool university hospitals nhs foundation trust,Others,Not Found,Not Found,No
liverpool women''s nhs foundation trust,Others,Not Found,Not Found,No
livzon group livzon medical research institute,Pharmaceuticals,Not Found,Not Found,No
lixa pty ltd,Biotechnology,"$5M, Series A",https://biotechdispatch.com.au/news/clinical-trial-success-kicks-off-5m-fund-raising-round-for-was-lixa,No
liyang people''s hospital,Others,Not Found,Not Found,No
liyuan hospital of tongji medical college,Others,Not Found,Not Found,No
lluita contra la sida foundation,Biotechnology,Not Found,Not Found,No
lmito therapeutics co ltd,Biotechnology,"$10M, Series A",https://www.linkedin.com/company/lmito-therapeutics,Yes
lmito therapeutics inc,Biotechnology,"$10M, Series A",https://www.linkedin.com/company/lmito-therapeutics,Yes
lo-sheng sanatorium hospital,Others,Not Found,Not Found,No
lobe sciences ltd,Biotechnology,"$6M, Seed",https://www.biospace.com/press-releases/lobe-sciences-moves-forward-with-development-of-conjugated-psilocintm-following-april-14-agreement-to-spin-out-compound-to-cynaptec-pharmaceuticals,No
loctite pharmaceutical co ltd,Pharmaceuticals,Not Found,Not Found,Yes
locus biosciences inc,Biotechnology,"$35M, Series B",https://en.wikipedia.org/wiki/Locus_Biosciences,Yes
logistic support department of the central military commission,Others,Not Found,Not Found,No
lohocla research corp,Biotechnology,"$32.45M, Grant",https://taggs.hhs.gov/Detail/RecipDetail?arg_EntityId=zRVnfLu%2BbcO%2F8bvDgV3sLg%3D%3D,No
lok nayak hospital,Others,Not Found,Not Found,No
lokmanya medical research centre,Others,Not Found,Not Found,No
lokmanya tilak municipal general hospital,Others,Not Found,Not Found,No
lokmanya tilak municipal medical college,Others,Not Found,Not Found,No
loknete rajarambapu patil ayurvedic medical college & hospital,Others,Not Found,Not Found,No
loknete rajarambapu patil ayurvedic medical college &,Others,Not Found,Not Found,No
lomond therapeutics holdings inc,Biotechnology,"$20M, Not Found",https://www.prnewswire.com/news-releases/lomond-therapeutics-completes-second-and-third-closings-and-adds-two-new-investors-302414082.html,Yes
lomonosov moscow state university,Others,Not Found,Not Found,No
london health sciences centre,Others,Not Found,Not Found,No
london school of hygiene &,Others,Not Found,Not Found,Yes
londonpharma ltd,Pharmaceuticals,Not Found,Not Found,Yes
long grove pharmaceuticals llc,Pharmaceuticals,Not Found,Not Found,No
longboard pharmaceuticals inc,Biotechnology,"$2.6B, Acquired",https://www.lundbeck.com/us/newsroom/2024/lundbeck-to-acquire-longboard-pharmaceuticals-in-a-strategic-deal,No
longchang people''s hospital,Others,Not Found,Not Found,No
longhu people''s hospital,Others,Not Found,Not Found,Yes
longhua hospital,Others,Not Found,Not Found,No
longhua hospital shanghai university of tcm,Others,Not Found,Not Found,No
longwood biopharmaceuticals co ltd,Pharmaceuticals,Not Found,Not Found,No
longyan first hospital,Others,Not Found,Not Found,No
lonza group ltd,Pharmaceuticals,Not Found,Not Found,No
